Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.313871e-006;7.202415e+001;70.936469;0.762175;-274.702219;12.659391
1;150;1.672041e-006;9.770034e+001;97.693985;0.742787;-247.719347;17.193089
2;200;2.019288e-006;1.277635e+002;128.153385;0.838542;68.859179;15.146937
3;250;2.368989e-006;1.538542e+002;152.724291;0.925839;90.910313;20.217428
4;300;2.749146e-006;1.825275e+002;182.386195;0.831527;94.305069;28.147992
5;350;3.136960e-006;2.153169e+002;215.001138;0.856364;108.908111;19.785891
6;400;3.584918e-006;2.503656e+002;249.019689;0.863504;131.438012;30.101853
7;450;4.065865e-006;2.835157e+002;281.023827;0.900581;141.825621;36.769694
8;500;4.631543e-006;3.216252e+002;320.601025;0.972183;156.463208;27.100656
9;550;5.266536e-006;3.633618e+002;362.122037;0.754308;170.539078;17.639462
10;600;6.050820e-006;4.171048e+002;417.615061;0.776862;176.643381;16.255075
11;650;7.046704e-006;4.689101e+002;468.230321;0.803355;200.930837;11.606521
12;700;8.239537e-006;5.301151e+002;530.278343;0.745525;216.097570;12.010038
13;750;9.689109e-006;5.990579e+002;599.093713;0.767477;244.452396;16.687996
14;800;1.152210e-005;6.780440e+002;677.539485;0.772394;268.873986;15.518706
15;850;1.355222e-005;7.558526e+002;755.960864;0.833664;297.550914;12.470296
16;900;1.582129e-005;8.534657e+002;854.260376;0.852599;331.043340;20.066330
