Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.158669e-006;1.162013e+002;111.996263;0.706011;56.768823;10.609837
1;150;2.721989e-006;1.600272e+002;156.092577;0.778866;71.581908;8.784515
2;200;3.273497e-006;2.003017e+002;196.383121;0.772760;85.142109;10.041846
3;250;3.813398e-006;2.460808e+002;242.542455;0.791047;97.831908;9.660064
4;300;4.359997e-006;2.922044e+002;288.239226;0.691207;111.137971;9.708407
5;350;4.929690e-006;3.396653e+002;335.637543;0.844230;130.437246;13.037844
6;400;5.526256e-006;3.870995e+002;383.115685;0.855361;143.228372;9.080258
7;450;6.155443e-006;4.404067e+002;436.956627;0.862474;162.099786;12.222608
8;500;6.816742e-006;4.941767e+002;490.735700;0.783763;181.546327;11.190751
9;550;7.548138e-006;5.504621e+002;545.905113;0.900311;195.345371;11.601637
10;600;8.357475e-006;6.099918e+002;606.335322;0.796254;216.390022;11.381902
11;650;9.233564e-006;6.731110e+002;668.678541;0.859758;236.472718;10.765971
12;700;1.016393e-005;7.422641e+002;738.378596;0.774410;256.854163;11.760670
13;750;1.116502e-005;8.201004e+002;815.972328;0.775177;278.347267;9.127081
14;800;1.223524e-005;9.017307e+002;898.109242;0.888531;302.202249;9.235796
15;850;1.333087e-005;9.858873e+002;982.027726;0.885850;324.490649;10.213622
16;900;1.445436e-005;1.080566e+003;1075.652637;0.816134;354.185466;10.164354
