Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.214270e-006;2.726128e+002;274.970754;0.454073;89.031796;1.954164
1;150;7.836245e-006;3.747536e+002;377.683582;0.504611;122.595426;1.495035
2;200;9.298140e-006;4.741583e+002;477.854261;0.502279;155.517845;2.253925
3;250;1.066973e-005;5.702919e+002;574.098945;0.505910;187.363312;2.082690
4;300;1.206129e-005;6.635886e+002;667.891916;0.571157;218.012881;1.762752
5;350;1.322505e-005;7.611918e+002;766.384299;0.620012;248.763114;2.133786
6;400;1.436766e-005;8.611136e+002;866.274689;0.628010;279.279411;1.819304
7;450;1.542920e-005;9.689414e+002;975.080045;0.610992;311.304020;1.781978
8;500;1.649577e-005;1.081641e+003;1088.336711;0.599195;344.619485;1.733970
9;550;1.752723e-005;1.208921e+003;1216.141506;0.835307;382.266615;1.889930
10;600;1.845810e-005;1.332840e+003;1339.845077;0.771015;420.055526;1.578003
11;650;1.928823e-005;1.439387e+003;1446.902839;0.807310;453.275729;1.969703
12;700;2.008528e-005;1.523807e+003;1531.242358;0.883460;480.490402;1.754813
13;750;2.084587e-005;1.562320e+003;1569.839951;1.322760;492.899333;1.711365
14;800;2.175121e-005;1.606813e+003;1615.257327;0.847886;506.769612;1.802271
15;850;2.263969e-005;1.663503e+003;1671.779018;0.980170;525.916515;1.823494
16;900;2.344553e-005;1.708915e+003;1717.365507;0.846311;541.043959;1.748757
