Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;50;4.015240e-006;1.162355e+002;116.873605;0.777151;64.863447;37.812582
1;100;6.063918e-006;1.927625e+002;195.317903;0.790059;84.128160;18.114722
2;150;7.771724e-006;2.623708e+002;264.634810;0.759885;102.810849;10.183771
3;200;9.464134e-006;3.345834e+002;338.156707;0.772949;125.678219;4.506473
4;250;1.099555e-005;4.061636e+002;410.210375;0.811788;146.830427;1.351192
5;300;1.249511e-005;4.749199e+002;479.801406;0.782983;169.878466;1.263947
6;350;1.395919e-005;5.411119e+002;546.650845;1.063712;195.861756;1.811765
7;400;1.554367e-005;6.152162e+002;620.327088;0.861031;210.569509;27.069631
8;450;1.713783e-005;6.890950e+002;694.614068;0.849548;237.952397;1.527898
9;500;1.859374e-005;7.630446e+002;769.686564;0.830034;256.894555;28.321713
10;550;2.013133e-005;8.399022e+002;845.620778;0.878547;279.021511;8.704038
11;600;2.181311e-005;9.221693e+002;928.620144;0.894298;306.684455;16.358550
12;650;2.340729e-005;1.005218e+003;1011.078707;0.970921;329.681488;30.247511
13;700;2.518044e-005;1.096774e+003;1103.031164;0.912864;353.974312;25.320954
14;750;2.700338e-005;1.177135e+003;1184.317729;0.889110;372.511869;28.268128
15;800;2.879063e-005;1.252451e+003;1257.358146;1.066829;402.937705;31.158595
16;850;3.078058e-005;1.316914e+003;1321.444726;1.451161;423.538370;10.004320
17;900;3.233821e-005;1.372026e+003;1375.734316;1.297007;441.963405;13.553034
