Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.390967e-006;1.828309e+002;185.474409;0.625473;76.070291;9.766377
1;150;5.551686e-006;2.535579e+002;254.935990;0.691039;98.893778;10.408505
2;200;6.591002e-006;3.219391e+002;325.143215;0.582736;118.707602;9.617740
3;250;7.616240e-006;3.902644e+002;392.756651;0.727043;144.608261;12.328614
4;300;8.580839e-006;4.577890e+002;460.054905;0.630430;165.212649;13.264224
5;350;9.578340e-006;5.290479e+002;531.855397;0.723496;187.539332;10.479086
6;400;1.043747e-005;6.049547e+002;607.823590;0.695133;212.595605;10.561636
7;450;1.135794e-005;6.842123e+002;686.924718;0.731958;238.493942;8.785676
8;500;1.220544e-005;7.658480e+002;769.776043;0.847303;258.347787;11.462341
9;550;1.304360e-005;8.542341e+002;857.533466;0.784176;288.444464;11.014612
10;600;1.377962e-005;9.444115e+002;946.870532;0.820605;316.147260;13.634324
11;650;1.459713e-005;1.034088e+003;1038.347712;0.858936;340.138156;9.512629
12;700;1.530439e-005;1.128544e+003;1132.488676;0.798816;375.606777;13.850163
13;750;1.608268e-005;1.221257e+003;1226.031418;0.806480;398.917975;15.281428
14;800;1.690764e-005;1.307260e+003;1312.230845;0.886850;422.052077;9.377447
15;850;1.748788e-005;1.383280e+003;1387.281367;0.895275;447.445289;8.184225
16;900;1.813690e-005;1.449932e+003;1455.513387;0.984550;468.960147;8.700608
