Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.013410e-007;1.112147e+002;108.083965;0.979471;39.190867;14.897245
1;150;9.699495e-007;1.536233e+002;151.305088;1.017059;76.716085;17.834429
2;200;1.069180e-006;1.966127e+002;196.704446;0.968323;94.469316;15.248808
3;250;1.329058e-006;2.403645e+002;239.025837;1.032827;107.545081;14.614671
4;300;1.487385e-006;2.832198e+002;282.755383;0.939685;124.952121;16.698332
5;350;1.670538e-006;3.279724e+002;326.877735;1.054340;143.077875;16.521292
6;400;1.860432e-006;3.716032e+002;370.350493;0.969797;158.321920;10.619947
7;450;2.057618e-006;4.187940e+002;418.880510;1.035822;169.592362;14.082010
8;500;2.260435e-006;4.710924e+002;468.931137;0.913391;187.032537;13.712119
9;550;2.501579e-006;5.212609e+002;517.102065;0.946942;205.510996;14.279084
10;600;2.753952e-006;5.734265e+002;570.013439;0.952320;223.271455;17.360061
11;650;3.119656e-006;6.288941e+002;625.481774;1.058559;241.593747;17.999186
12;700;3.538926e-006;6.900203e+002;689.868542;1.019245;260.867793;14.197766
13;750;4.255284e-006;7.603835e+002;759.321587;0.919796;282.865391;17.958861
14;800;5.064126e-006;8.300571e+002;827.815266;1.113805;305.347691;18.458941
15;850;6.228741e-006;9.071975e+002;905.910407;1.040175;329.553797;17.845892
16;900;7.789420e-006;9.975925e+002;997.078878;0.997800;357.818804;19.347141
