Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.824596e-006;1.858178e+002;180.324597;0.559814;79.534364;6.201234
1;150;8.415182e-006;2.500912e+002;243.949769;0.559825;101.547827;11.081364
2;200;9.778484e-006;3.173518e+002;311.697927;0.604096;123.060762;6.786081
3;250;1.107549e-005;3.803861e+002;374.826544;0.760518;145.048399;6.608348
4;300;1.238334e-005;4.444882e+002;437.740361;0.585536;166.707386;5.493804
5;350;1.348431e-005;5.063601e+002;499.405059;0.590769;186.931400;5.950702
6;400;1.465093e-005;5.702401e+002;564.061334;0.604795;206.370576;7.007536
7;450;1.579660e-005;6.357234e+002;629.823163;0.658171;227.363698;10.199229
8;500;1.672436e-005;7.064206e+002;700.486205;0.677251;250.764175;6.689901
9;550;1.785787e-005;7.918434e+002;785.058204;0.694224;275.390144;7.098416
10;600;1.876397e-005;8.636258e+002;855.530178;0.729919;298.557509;6.141597
11;650;1.969109e-005;9.338994e+002;925.643699;0.615153;320.456814;6.995507
12;700;2.065644e-005;1.016476e+003;1007.126636;0.694312;345.527553;7.027437
13;750;2.149735e-005;1.090674e+003;1081.957057;0.769319;369.638486;6.916306
14;800;2.236795e-005;1.167349e+003;1157.752110;0.872278;392.143021;5.052538
15;850;2.298361e-005;1.230357e+003;1220.585615;0.800300;412.176880;6.546701
16;900;2.381473e-005;1.266593e+003;1255.186655;0.828686;425.685197;4.909449
