Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.191926e-006;1.853183e+002;187.218241;0.488397;74.685407;1.612625
1;150;6.743350e-006;2.539911e+002;256.928226;0.430575;100.781685;2.000847
2;200;8.081391e-006;3.178928e+002;321.032932;0.471346;124.459413;1.868264
3;250;9.407639e-006;3.819731e+002;385.361702;0.421021;150.362885;1.833200
4;300;1.071997e-005;4.432191e+002;447.652119;0.436959;173.400866;1.810010
5;350;1.198664e-005;5.074846e+002;512.841169;0.476234;197.658923;2.017250
6;400;1.289081e-005;5.596919e+002;564.345083;0.468905;218.518834;2.131849
7;450;1.402842e-005;6.223851e+002;627.861966;0.493271;240.636800;1.834395
8;500;1.516228e-005;6.829453e+002;688.705764;0.511822;264.510067;1.946917
9;550;1.628450e-005;7.429325e+002;749.166559;0.448869;287.029770;1.871380
10;600;1.741303e-005;8.100936e+002;817.458240;0.474744;309.976566;1.713080
11;650;1.853010e-005;8.656331e+002;873.048015;0.593027;331.601124;1.796982
12;700;1.963829e-005;9.308078e+002;938.289791;0.573082;353.500276;2.105938
13;750;2.073336e-005;9.873995e+002;995.519956;0.542073;374.283567;2.096781
14;800;2.194697e-005;1.057659e+003;1066.617180;0.530840;396.663769;2.099663
15;850;2.315060e-005;1.120460e+003;1129.599316;0.670367;417.884838;2.328720
16;900;2.435451e-005;1.189906e+003;1199.190770;0.650739;440.668767;1.926149
