Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.049791e-006;1.152089e+002;116.273239;0.883370;46.778557;14.274048
1;150;3.801975e-006;1.624903e+002;162.338660;0.806767;70.585405;15.505169
2;200;4.524364e-006;2.078848e+002;207.908772;0.767204;85.292136;13.394428
3;250;5.265769e-006;2.589380e+002;259.123502;0.795606;95.009781;9.837232
4;300;6.024727e-006;3.067728e+002;306.420809;0.955997;110.233443;12.443043
5;350;6.773075e-006;3.627519e+002;363.396399;0.879075;123.204361;13.745526
6;400;7.583507e-006;4.177102e+002;418.064183;0.782846;137.446043;12.197396
7;450;8.428525e-006;4.756878e+002;475.637446;0.779141;155.360084;14.140917
8;500;9.238198e-006;5.410336e+002;541.070873;0.795426;172.427566;14.588389
9;550;1.003137e-005;6.104379e+002;611.025542;0.955501;199.110434;18.830339
10;600;1.083273e-005;6.922634e+002;692.381974;0.927254;213.405042;11.200987
11;650;1.160733e-005;7.873174e+002;786.920994;0.974760;235.375903;11.760171
12;700;1.238476e-005;8.768799e+002;876.028525;0.783832;260.031274;12.283554
13;750;1.312577e-005;9.435878e+002;943.866409;0.867565;278.879347;11.296986
14;800;1.386630e-005;9.968719e+002;997.142619;0.868826;293.689059;15.711603
15;850;1.461904e-005;1.037337e+003;1036.760854;0.878233;302.311750;12.522272
16;900;1.543732e-005;1.073896e+003;1073.520669;0.932430;313.682474;15.680636
