Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.366413e-006;1.762997e+002;178.441555;0.573218;82.376689;6.031610
1;150;5.424884e-006;2.384801e+002;241.280200;0.600469;105.746644;7.045986
2;200;6.358424e-006;3.046566e+002;307.396125;0.631633;130.773675;5.018026
3;250;7.278735e-006;3.624686e+002;365.078224;0.568334;153.150091;5.765320
4;300;8.165854e-006;4.223327e+002;426.440558;0.631328;177.125550;4.421267
5;350;8.999451e-006;4.815963e+002;485.724925;0.581343;198.743444;4.826087
6;400;9.861729e-006;5.453046e+002;547.523980;0.600908;223.231349;4.648732
7;450;1.062350e-005;6.082286e+002;610.832798;0.641785;247.268738;6.731794
8;500;1.142296e-005;6.696368e+002;673.276763;0.630596;270.136427;7.414131
9;550;1.228519e-005;7.227625e+002;726.456966;0.772758;291.904827;6.284289
10;600;1.308710e-005;7.683802e+002;774.390106;0.634199;310.909368;5.141883
11;650;1.400709e-005;8.436867e+002;847.408913;0.717793;332.769025;5.205112
12;700;1.478105e-005;9.186156e+002;922.759323;0.612281;358.276274;5.491016
13;750;1.554464e-005;9.817792e+002;986.515482;0.718465;381.069952;5.908661
14;800;1.636564e-005;1.038865e+003;1044.372063;0.710056;401.819230;5.234008
15;850;1.724822e-005;1.106001e+003;1110.707151;0.701035;423.908271;5.911694
16;900;1.804698e-005;1.185564e+003;1189.541946;0.811964;445.764503;6.530366
