Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.382124e-006;1.734503e+002;173.422285;0.404923;73.400630;3.738866
1;150;7.882655e-006;2.381178e+002;238.185450;0.413993;94.720419;4.073606
2;200;9.259171e-006;3.013624e+002;301.597977;0.388073;115.580191;3.082869
3;250;1.052066e-005;3.620587e+002;362.221890;0.436772;137.303974;3.633244
4;300;1.178943e-005;4.237420e+002;423.652451;0.374413;157.066090;4.712420
5;350;1.299726e-005;4.830383e+002;482.890821;0.445647;177.513810;4.788766
6;400;1.415967e-005;5.431989e+002;543.324160;0.403254;199.607737;3.370158
7;450;1.532935e-005;6.064520e+002;606.627482;0.396573;218.275496;3.690072
8;500;1.640261e-005;6.735066e+002;673.523167;0.437400;241.478699;3.518743
9;550;1.752539e-005;7.451682e+002;745.044147;0.465770;264.532993;3.790661
10;600;1.857352e-005;8.231460e+002;823.171094;0.449409;287.175229;3.277743
11;650;1.953709e-005;9.059325e+002;906.254328;0.456113;314.369177;3.538855
12;700;2.052132e-005;9.894240e+002;989.790014;0.539760;338.713856;3.340915
13;750;2.142143e-005;1.075713e+003;1075.907310;0.540927;367.528489;3.578328
14;800;2.239285e-005;1.159873e+003;1159.771906;0.464241;392.365833;3.433671
15;850;2.339920e-005;1.227570e+003;1227.735506;0.463755;412.845758;4.232255
16;900;2.468526e-005;1.291995e+003;1291.735743;0.479890;433.808054;3.568689
