Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.367337e-005;1.084531e+002;123.683197;0.525315;3.495071;5.223336
1;150;1.704656e-005;1.509519e+002;165.070544;0.493557;55.235571;4.621613
2;200;2.017453e-005;1.993432e+002;211.575152;0.562525;68.960541;6.185073
3;250;2.325335e-005;2.395274e+002;252.584179;0.666072;79.879192;5.115032
4;300;2.612351e-005;2.824518e+002;296.488281;0.566075;91.929351;4.097083
5;350;2.924290e-005;3.285161e+002;341.429887;0.589257;103.129804;4.869416
6;400;3.229426e-005;3.824316e+002;393.743281;0.601121;115.263489;6.163495
7;450;3.528533e-005;4.344961e+002;446.756364;0.526339;130.815639;5.248784
8;500;3.867345e-005;4.820038e+002;495.479503;0.614489;142.623855;4.940333
9;550;4.186929e-005;5.378750e+002;552.456795;0.602208;158.856148;6.463046
10;600;4.518211e-005;5.939234e+002;608.228670;0.631653;173.993602;5.390857
11;650;4.878889e-005;6.413989e+002;655.779484;0.607695;186.127051;4.999293
12;700;5.235906e-005;6.822711e+002;696.365614;0.617703;198.180148;5.936359
13;750;5.673770e-005;7.289848e+002;743.980635;0.598223;210.822465;5.676062
14;800;6.180049e-005;7.773502e+002;793.415900;0.649333;224.206617;5.556793
15;850;6.789825e-005;8.190385e+002;835.420379;0.595416;235.828692;4.930763
16;900;7.543065e-005;8.592823e+002;875.917868;0.599402;246.225353;4.398956
