Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.513804e-006;2.220671e+002;226.749032;0.428762;71.602606;1.631037
1;150;1.180342e-005;2.949830e+002;300.113472;0.505826;94.668432;1.573425
2;200;1.380663e-005;3.641643e+002;369.592628;0.454410;117.404707;1.559026
3;250;1.562745e-005;4.316668e+002;437.470911;0.458715;140.259444;1.652401
4;300;1.729756e-005;4.955371e+002;501.424349;0.466278;162.601033;1.639669
5;350;1.891510e-005;5.606706e+002;566.969308;0.498277;183.687113;1.857448
6;400;2.063056e-005;6.212136e+002;627.482682;0.550544;204.219355;1.723851
7;450;2.223903e-005;6.856038e+002;692.467341;0.475633;224.688942;1.683327
8;500;2.383482e-005;7.567308e+002;763.557337;0.585147;246.666151;1.629608
9;550;2.536970e-005;8.296316e+002;837.092586;0.551057;269.302417;1.435557
10;600;2.689411e-005;9.072292e+002;914.923872;0.658948;292.656907;1.701867
11;650;2.843001e-005;9.866393e+002;995.010575;0.664115;316.782460;1.467343
12;700;2.981631e-005;1.059775e+003;1068.232042;0.554948;338.940874;1.464429
13;750;3.134976e-005;1.127933e+003;1136.856254;0.665885;359.126446;1.616052
14;800;3.288417e-005;1.202034e+003;1210.583142;0.723598;381.224440;1.753415
15;850;3.430887e-005;1.267624e+003;1276.806138;0.713252;401.700655;1.746632
16;900;3.570366e-005;1.323180e+003;1332.427634;0.650116;419.564713;1.540647
