Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.609731e-006;1.339619e+002;134.875268;0.308213;57.182108;1.367249
1;150;4.588177e-006;1.844648e+002;185.237773;0.311289;77.179740;1.410001
2;200;5.504523e-006;2.339784e+002;235.535751;0.306355;97.001950;1.514662
3;250;6.370529e-006;2.844490e+002;286.720002;0.306183;117.423586;1.327815
4;300;7.232824e-006;3.339157e+002;336.568303;0.314399;137.277223;1.282018
5;350;8.099773e-006;3.852298e+002;388.588451;0.264615;157.833135;1.457636
6;400;8.985010e-006;4.404136e+002;443.857251;0.312429;178.560885;1.274317
7;450;9.857503e-006;4.940096e+002;497.569609;0.309981;200.647289;1.369141
8;500;1.069990e-005;5.464202e+002;550.207203;0.274990;221.843465;1.425045
9;550;1.156125e-005;5.968138e+002;601.329501;0.299357;242.090519;1.253957
10;600;1.255637e-005;6.517620e+002;656.408735;0.332010;262.031007;1.414888
11;650;1.357689e-005;7.116429e+002;716.737455;0.313904;283.507666;1.425408
12;700;1.463913e-005;7.725746e+002;777.795554;0.314876;306.477039;1.271435
13;750;1.574632e-005;8.297994e+002;835.348764;0.394119;329.553507;1.127790
14;800;1.695730e-005;8.858941e+002;891.559168;0.329080;349.090426;1.083892
15;850;1.806669e-005;9.794045e+002;989.958529;0.442395;385.276571;1.425970
16;900;1.921130e-005;1.056504e+003;1064.813835;0.322023;413.017910;1.359410
