Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.023477e-006;1.252227e+002;123.092796;0.946740;66.782601;16.631010
1;150;1.275426e-006;1.662322e+002;166.811674;1.028174;87.556689;15.611265
2;200;1.510536e-006;2.131651e+002;210.395108;0.807359;101.196657;16.185618
3;250;1.734487e-006;2.584379e+002;255.180087;0.922889;113.645301;15.795918
4;300;1.956955e-006;3.063395e+002;300.644449;0.955084;132.915361;16.764326
5;350;2.186124e-006;3.451458e+002;340.897526;1.142224;148.747405;21.194987
6;400;2.423809e-006;3.903235e+002;385.625606;0.956464;158.903145;14.534345
7;450;2.678607e-006;4.404491e+002;434.974951;1.047695;184.405297;21.060679
8;500;2.940557e-006;4.897685e+002;484.482956;0.957924;197.736987;16.056012
9;550;3.225920e-006;5.412160e+002;534.746098;0.924566;213.340528;19.194521
10;600;3.558124e-006;5.980883e+002;594.295455;0.953420;229.480842;15.448142
11;650;3.987389e-006;6.454603e+002;639.737238;1.056037;248.247099;18.998173
12;700;4.530398e-006;7.073368e+002;701.107539;0.982077;270.016783;17.369395
13;750;5.209257e-006;7.727664e+002;768.701749;0.800711;284.363546;17.112856
14;800;6.143153e-006;8.332736e+002;826.085103;0.890985;308.614730;16.159515
15;850;7.254675e-006;9.076116e+002;901.262037;1.089880;326.606181;18.802360
16;900;8.653693e-006;9.864672e+002;977.727492;0.918914;357.931774;20.044440
