Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.174406e-006;2.012872e+002;205.691455;3.385251;87.654915;8.877653
1;150;1.139299e-005;2.811578e+002;288.594540;2.799093;112.408058;8.043800
2;200;1.331860e-005;3.411790e+002;349.070947;2.422987;132.551300;9.813168
3;250;1.507887e-005;4.084714e+002;413.711433;2.572392;153.000348;8.523192
4;300;1.663222e-005;4.784329e+002;482.229326;2.663015;174.755657;10.654867
5;350;1.831192e-005;5.363893e+002;542.862297;2.958699;194.306497;9.390172
6;400;1.989999e-005;5.893102e+002;594.006605;2.792376;212.793518;8.637571
7;450;2.146128e-005;6.604091e+002;665.172366;2.822645;235.086960;8.287538
8;500;2.297844e-005;7.304241e+002;735.695551;3.368471;258.363354;11.370597
9;550;2.426312e-005;8.043502e+002;812.701217;3.528911;279.690429;10.403326
10;600;2.568810e-005;8.848673e+002;885.093755;2.901095;304.511735;10.134547
11;650;2.710697e-005;9.745620e+002;986.568448;2.617163;328.492837;9.443697
12;700;2.836811e-005;1.042376e+003;1052.663880;3.821289;348.847504;13.770698
13;750;2.971171e-005;1.117936e+003;1122.974475;3.547004;369.110355;8.873138
14;800;3.107579e-005;1.172135e+003;1181.246188;3.860177;386.781930;9.135452
15;850;3.223975e-005;1.214681e+003;1218.481978;4.168966;399.599969;10.002887
16;900;3.352726e-005;1.265117e+003;1272.274761;4.361115;413.738251;9.533715
