Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.776052e-006;9.746513e+001;87.932578;0.765529;54.951799;15.465027
1;150;3.507952e-006;1.354303e+002;124.823423;0.833435;70.985565;18.663362
2;200;4.248378e-006;1.721277e+002;160.578435;0.796891;85.273527;13.941470
3;250;4.951011e-006;2.117221e+002;200.907919;0.812513;101.061472;16.749975
4;300;5.722294e-006;2.531002e+002;242.087341;0.782196;107.483225;16.381094
5;350;6.488575e-006;2.948772e+002;285.116308;0.904115;126.298302;15.335200
6;400;7.331751e-006;3.442696e+002;330.570679;0.805337;142.615620;15.168817
7;450;8.263833e-006;3.928672e+002;379.978753;0.799515;155.543365;13.867524
8;500;9.251672e-006;4.451483e+002;432.393969;0.820696;174.967868;14.092779
9;550;1.026042e-005;4.998547e+002;486.672370;0.857063;194.812332;15.114850
10;600;1.136103e-005;5.588923e+002;543.746939;0.931833;219.418688;19.071680
11;650;1.260331e-005;6.233858e+002;608.496240;0.882678;234.669571;12.928647
12;700;1.389804e-005;6.905319e+002;674.346877;0.947876;261.174742;14.591108
13;750;1.517505e-005;7.639564e+002;747.444260;0.886798;278.233652;14.087976
14;800;1.663541e-005;8.451725e+002;827.596151;0.823470;302.529116;14.200294
15;850;1.825131e-005;9.293843e+002;910.312200;0.817722;323.902481;13.369124
16;900;1.986376e-005;1.015685e+003;996.670287;0.823347;354.173692;14.232246
