Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.809547e-006;2.008410e+002;199.613549;0.398140;72.122405;2.002257
1;150;2.242671e-006;2.738629e+002;272.784143;0.361427;98.898577;1.833028
2;200;2.633344e-006;3.503208e+002;350.440641;0.392675;126.368832;1.533204
3;250;3.014201e-006;4.200881e+002;420.867200;0.455690;152.015487;1.657218
4;300;3.384542e-006;4.956891e+002;496.817407;0.475948;178.429519;1.772051
5;350;3.738632e-006;5.689079e+002;570.566811;0.561803;205.307994;1.688863
6;400;4.100785e-006;6.490738e+002;651.605552;0.574511;232.830050;1.690427
7;450;4.465923e-006;7.184230e+002;721.587468;0.654010;258.577535;1.734986
8;500;4.806797e-006;7.962542e+002;799.130984;0.503446;284.982940;1.653752
9;550;5.195253e-006;8.683653e+002;872.175955;0.575868;311.062396;1.688985
10;600;5.607611e-006;9.567599e+002;961.204877;0.629108;339.553745;1.626562
11;650;6.051311e-006;1.026263e+003;1030.771918;0.559185;364.942906;1.628233
12;700;6.522290e-006;1.118563e+003;1123.483652;0.621597;393.582225;1.472051
13;750;7.036381e-006;1.196278e+003;1201.716446;0.610704;421.222317;1.593728
14;800;7.636920e-006;1.294830e+003;1301.248050;0.723664;450.115922;1.508484
15;850;8.316750e-006;1.401262e+003;1407.287533;0.563885;482.549424;1.600592
16;900;9.127539e-006;1.484449e+003;1491.205751;0.645761;509.167212;1.561604
