Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.616632e-006;1.773862e+002;181.367220;0.413532;58.891212;1.490274
1;150;8.186026e-006;2.398734e+002;244.290475;0.445085;80.409128;1.498806
2;200;9.629296e-006;3.002361e+002;304.924870;0.440177;101.191134;1.711812
3;250;1.098339e-005;3.606049e+002;365.832072;0.467038;122.000735;1.700509
4;300;1.230188e-005;4.179845e+002;423.073082;0.454768;142.419520;1.561439
5;350;1.355113e-005;4.816588e+002;487.715198;0.483895;163.617704;1.699348
6;400;1.475878e-005;5.432689e+002;549.488700;0.440505;184.343125;1.638848
7;450;1.604089e-005;6.077545e+002;614.166844;0.422175;206.280346;1.432326
8;500;1.727583e-005;6.749698e+002;682.044612;0.495655;228.861333;1.611639
9;550;1.851769e-005;7.479165e+002;755.026593;0.513400;251.465642;1.511082
10;600;1.968235e-005;8.211799e+002;828.390462;0.532720;275.584225;1.606465
11;650;2.084627e-005;8.982975e+002;905.399357;0.600622;299.124899;1.570069
12;700;2.184553e-005;9.816283e+002;988.991292;0.618801;323.919740;1.476500
13;750;2.303418e-005;1.065379e+003;1073.157493;0.550879;349.889070;1.673562
14;800;2.418171e-005;1.150084e+003;1158.354699;0.545938;376.800970;1.729780
15;850;2.533829e-005;1.229898e+003;1237.977997;0.552257;401.135453;1.688249
16;900;2.632122e-005;1.305003e+003;1314.354486;0.627798;424.908004;1.735660
