Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.567267e-006;2.240612e+002;220.313457;0.563988;88.840652;5.442642
1;150;5.756075e-006;3.135389e+002;309.591907;0.633958;117.621664;6.141179
2;200;6.816673e-006;3.987188e+002;395.421861;0.632982;144.035817;6.769198
3;250;7.812381e-006;4.820545e+002;478.679062;0.600792;169.933002;5.766326
4;300;8.747528e-006;5.663012e+002;561.188900;0.629347;197.491542;5.097864
5;350;9.679779e-006;6.533779e+002;649.009701;0.648503;225.523031;4.993483
6;400;1.054076e-005;7.407302e+002;736.775698;0.597782;253.142449;5.273008
7;450;1.137435e-005;8.349327e+002;830.932478;0.612071;280.690875;5.386576
8;500;1.204619e-005;9.337883e+002;929.391426;0.626484;310.227170;6.801527
9;550;1.275441e-005;1.038275e+003;1033.630432;0.735405;341.717326;5.791305
10;600;1.343109e-005;1.150427e+003;1146.151087;0.752644;376.215172;4.967252
11;650;1.398030e-005;1.258248e+003;1253.422888;0.770121;407.685463;5.077814
12;700;1.461157e-005;1.356614e+003;1351.566262;0.893553;438.180008;5.603619
13;750;1.511720e-005;1.441188e+003;1435.259392;0.871739;465.738485;5.417777
14;800;1.575578e-005;1.508921e+003;1503.545868;0.784742;489.383695;5.111462
15;850;1.633283e-005;1.571605e+003;1566.117641;0.960631;508.730614;7.100651
16;900;1.697460e-005;1.633039e+003;1628.632692;1.018610;527.341126;7.530541
