Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.396731e-006;2.505972e+002;252.539319;0.454259;79.077377;1.930949
1;150;8.028700e-006;3.413133e+002;343.279031;0.478205;108.494320;1.505179
2;200;9.555090e-006;4.348360e+002;437.446546;0.545474;139.896447;1.934817
3;250;1.099564e-005;5.177297e+002;521.249657;0.659875;164.863433;2.053821
4;300;1.235875e-005;6.026161e+002;606.378524;0.506080;191.924335;1.730124
5;350;1.368294e-005;6.910729e+002;695.591924;0.607963;219.852141;1.749784
6;400;1.495466e-005;7.831310e+002;787.968700;0.586946;249.016355;1.885147
7;450;1.607276e-005;8.792281e+002;884.282355;0.648440;277.450019;1.824231
8;500;1.730743e-005;9.825457e+002;988.132393;0.695179;308.168725;1.812319
9;550;1.840130e-005;1.096428e+003;1101.904563;0.716285;342.033049;1.887193
10;600;1.942009e-005;1.211983e+003;1217.303919;0.731179;377.138324;1.781081
11;650;2.036911e-005;1.319327e+003;1325.058947;0.773721;411.203453;1.696176
12;700;2.130460e-005;1.413822e+003;1420.761302;1.096613;440.957669;1.942292
13;750;2.222747e-005;1.485487e+003;1492.733031;0.848609;462.756521;1.874124
14;800;2.302956e-005;1.560903e+003;1568.365493;0.836145;488.752024;1.872617
15;850;2.406028e-005;1.619922e+003;1627.962655;0.853243;509.085401;1.706351
16;900;2.506858e-005;1.674905e+003;1682.932338;0.875385;527.632826;1.800292
