Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.764421e-006;1.926369e+002;188.745413;0.354450;75.229776;3.625687
1;150;4.751859e-006;2.639580e+002;259.931451;0.380027;98.751791;4.164604
2;200;5.673477e-006;3.343416e+002;331.250602;0.412486;121.970251;3.581006
3;250;6.507865e-006;4.084346e+002;405.120003;0.414242;144.042377;3.819482
4;300;7.295838e-006;4.819367e+002;478.012812;0.402126;170.879881;3.603312
5;350;8.131648e-006;5.583673e+002;554.537465;0.444429;193.043984;3.583773
6;400;8.999639e-006;6.371708e+002;633.291539;0.414283;218.772834;3.329212
7;450;9.743597e-006;7.175603e+002;713.812519;0.447427;244.226349;3.723394
8;500;1.058296e-005;8.000048e+002;796.102398;0.486899;269.849871;3.196107
9;550;1.129455e-005;8.876369e+002;882.936659;0.459424;297.249507;3.526073
10;600;1.191720e-005;9.750427e+002;971.270988;0.440769;323.863987;3.575967
11;650;1.267474e-005;1.066588e+003;1061.665029;0.465847;351.694506;3.733751
12;700;1.345242e-005;1.159695e+003;1154.487392;0.439760;380.088584;3.522293
13;750;1.407684e-005;1.254648e+003;1249.635684;0.517781;411.326492;3.976773
14;800;1.482309e-005;1.348909e+003;1343.072668;0.509186;439.113696;3.513460
15;850;1.549018e-005;1.435376e+003;1428.871030;0.677579;468.776236;3.476477
16;900;1.627721e-005;1.526316e+003;1521.897060;0.838099;493.597728;3.620058
