Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.930527e-006;2.152372e+002;211.830906;0.566777;93.376560;7.732886
1;150;8.428372e-006;3.022323e+002;298.109368;0.539968;123.257701;7.645528
2;200;1.073135e-005;3.817250e+002;379.568906;0.689377;147.347856;9.057371
3;250;1.219532e-005;4.669478e+002;462.908116;0.685551;177.987170;10.676461
4;300;1.337144e-005;5.463838e+002;544.791949;0.650798;202.590309;11.385049
5;350;1.449242e-005;6.276240e+002;625.152883;0.557335;227.977246;11.464082
6;400;1.668124e-005;7.158208e+002;711.384081;0.660768;255.603142;10.346793
7;450;2.096129e-005;8.107421e+002;805.845623;0.684741;281.522735;11.821334
8;500;1.991846e-005;9.252618e+002;920.872410;0.785570;312.288852;9.249715
9;550;2.104420e-005;1.022642e+003;1018.067523;0.780346;337.425674;7.510328
10;600;2.333740e-005;1.129363e+003;1123.197986;0.742877;370.276260;8.134120
11;650;2.684122e-005;1.224618e+003;1219.432256;0.777003;398.570100;7.776303
12;700;2.585128e-005;1.306785e+003;1301.194897;0.830360;425.509248;8.570853
13;750;2.456053e-005;1.373487e+003;1366.896318;0.705796;447.000139;6.179164
14;800;2.436400e-005;1.436667e+003;1430.379811;0.815791;464.724233;6.704045
15;850;2.345654e-005;1.489970e+003;1483.073021;1.028710;483.266080;8.554630
16;900;2.365974e-005;1.540634e+003;1532.575616;0.849975;501.182831;8.858354
