Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.905231e-006;2.235226e+002;230.993166;0.348384;90.247323;5.143426
1;150;7.488001e-006;3.077458e+002;317.326718;0.338342;115.013273;4.142321
2;200;8.940572e-006;3.913570e+002;400.548980;0.350017;142.992171;4.275580
3;250;1.022687e-005;4.745739e+002;483.722412;0.383127;171.471086;3.979671
4;300;1.148874e-005;5.565999e+002;566.164798;0.354315;198.225618;4.132398
5;350;1.272443e-005;6.393211e+002;649.733082;0.442413;223.102819;4.926429
6;400;1.385476e-005;7.233462e+002;733.052046;0.415605;249.270323;3.840049
7;450;1.497254e-005;8.112831e+002;821.880251;0.475872;275.325844;4.005617
8;500;1.600633e-005;9.038611e+002;914.610250;0.425287;302.857831;4.736426
9;550;1.697602e-005;9.993609e+002;1009.859087;0.484118;332.991851;3.517395
10;600;1.783326e-005;1.099723e+003;1110.690245;0.377462;361.106539;4.454968
11;650;1.876309e-005;1.194429e+003;1205.583509;0.500943;390.652792;4.447860
12;700;1.952252e-005;1.278727e+003;1290.268555;0.453235;416.224556;4.527552
13;750;2.026533e-005;1.347615e+003;1359.654268;0.463556;440.250682;4.267100
14;800;2.117263e-005;1.407685e+003;1419.982622;0.587764;459.236658;4.265256
15;850;2.231150e-005;1.466012e+003;1478.142107;0.552388;478.534112;4.908686
16;900;2.311371e-005;1.516680e+003;1529.107560;0.504977;495.763635;4.109004
