Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.714374e-006;1.192518e+002;119.348772;0.324337;52.306717;3.286624
1;150;8.495941e-006;1.619283e+002;161.913434;0.357535;67.774364;2.776117
2;200;1.023043e-005;2.071818e+002;207.209823;0.371344;84.513841;2.846060
3;250;1.186531e-005;2.513291e+002;251.332897;0.352939;99.120064;2.913475
4;300;1.344438e-005;2.947605e+002;294.852851;0.386234;115.751841;3.030144
5;350;1.509825e-005;3.367157e+002;336.753588;0.370106;129.844222;3.198965
6;400;1.679549e-005;3.820091e+002;382.228369;0.370254;145.349572;2.910495
7;450;1.837229e-005;4.316164e+002;431.710866;0.367757;161.933186;2.781314
8;500;1.999147e-005;4.832709e+002;482.913573;0.402579;180.055402;3.568261
9;550;2.187205e-005;5.318235e+002;531.866905;0.437798;195.787353;3.272764
10;600;2.350683e-005;5.799332e+002;580.162375;0.374819;212.127301;3.143372
11;650;2.523913e-005;6.345479e+002;634.582298;0.431577;230.647912;3.121397
12;700;2.703770e-005;6.869984e+002;687.196560;0.418541;248.849614;3.237382
13;750;2.880023e-005;7.419495e+002;742.642728;0.603201;266.796264;2.855014
14;800;3.082684e-005;8.002370e+002;800.394256;0.414920;283.357620;2.559442
15;850;3.279937e-005;8.517964e+002;851.773708;0.434732;300.629955;3.221115
16;900;3.469018e-005;9.148141e+002;915.087895;0.406688;321.124595;2.982934
