Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.736039e-006;6.939688e+001;83.112979;0.947368;80.075880;16.367484
1;150;2.182897e-006;9.798346e+001;113.245642;0.864310;90.491594;16.677952
2;200;2.611273e-006;1.301372e+002;145.163563;0.848391;101.220330;15.943071
3;250;3.050961e-006;1.606667e+002;174.954356;0.908818;109.854816;17.328777
4;300;3.511560e-006;1.848911e+002;203.624707;0.958483;130.352419;15.290413
5;350;3.985322e-006;2.176103e+002;236.396333;0.887860;140.413581;14.598294
6;400;4.488970e-006;2.549680e+002;272.317216;0.822569;152.844458;18.315026
7;450;5.029065e-006;2.914410e+002;308.319570;0.833881;167.942421;14.372193
8;500;5.651101e-006;3.317264e+002;350.367705;0.945164;180.097407;20.515221
9;550;6.287160e-006;3.764391e+002;392.847645;0.841765;190.305316;20.385439
10;600;7.043850e-006;4.230063e+002;439.986814;0.894850;214.395065;16.812671
11;650;7.975699e-006;4.689767e+002;487.812707;1.046865;235.156132;21.896911
12;700;9.019801e-006;5.173655e+002;535.903485;1.061294;253.834774;17.308042
13;750;1.022747e-005;5.779193e+002;595.467921;1.118992;275.955151;22.508596
14;800;1.167898e-005;6.477686e+002;663.789402;0.974946;293.747527;19.591239
15;850;1.331426e-005;7.233891e+002;738.878595;0.909537;317.968252;18.450820
16;900;1.513518e-005;7.943946e+002;810.138747;1.020741;338.302185;13.812547
