Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.619502e-006;7.265784e+001;72.919131;0.675265;41.459258;4.963066
1;150;8.544143e-006;1.023532e+002;102.420589;0.596476;49.914286;7.426076
2;200;1.043485e-005;1.352263e+002;135.048068;0.649387;58.612576;6.408299
3;250;1.234201e-005;1.671953e+002;167.307103;0.670948;66.285093;6.766263
4;300;1.436159e-005;2.045804e+002;204.520180;0.662215;75.885171;5.515519
5;350;1.621899e-005;2.424601e+002;242.561058;0.663311;87.843912;5.444800
6;400;1.835725e-005;2.806309e+002;280.590081;0.670294;97.598787;5.867108
7;450;2.067549e-005;3.196398e+002;319.564842;0.610023;108.490832;5.657449
8;500;2.271560e-005;3.642241e+002;364.171360;0.678925;119.285089;7.001898
9;550;2.505791e-005;4.141731e+002;413.823136;0.700774;130.815303;6.152748
10;600;2.725945e-005;4.627949e+002;462.540632;0.633587;144.673950;5.719640
11;650;2.941961e-005;5.120585e+002;512.429158;0.792766;158.747898;5.592667
12;700;3.176913e-005;5.738405e+002;574.308186;0.634899;175.173871;6.112836
13;750;3.416925e-005;6.431616e+002;643.087417;0.631713;194.658010;7.500464
14;800;3.625148e-005;6.919811e+002;691.964201;0.783605;208.527868;6.083537
15;850;3.859885e-005;7.379622e+002;737.452380;0.656724;220.846168;6.367101
16;900;4.095333e-005;7.893590e+002;788.998725;0.696059;234.934102;7.310552
