Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.628476e-006;2.721399e+002;278.163077;0.741841;102.372524;1.371233
1;150;4.513497e-006;3.672552e+002;374.753275;0.747956;135.412732;1.303828
2;200;5.339862e-006;4.786460e+002;485.287740;0.715045;169.516801;1.015940
3;250;6.092625e-006;5.694785e+002;577.354418;0.669309;201.801585;24.123216
4;300;6.837835e-006;6.780538e+002;684.546088;0.769815;236.197672;11.719461
5;350;7.558734e-006;7.676778e+002;774.521105;0.793943;263.484363;12.559367
6;400;8.239715e-006;8.335567e+002;841.901338;0.885168;290.013766;11.364083
7;450;8.831290e-006;9.234457e+002;931.531924;0.894665;319.467390;8.120509
8;500;9.511107e-006;1.038176e+003;1045.476764;1.076125;350.313196;17.298023
9;550;1.008430e-005;1.118498e+003;1127.236626;0.925854;372.766785;1.326001
10;600;1.065385e-005;1.246796e+003;1257.686754;1.100572;410.937588;1.503638
11;650;1.120579e-005;1.364740e+003;1373.157568;1.426087;444.525112;14.744274
12;700;1.180627e-005;1.481670e+003;1485.965783;1.313291;475.561649;11.721700
13;750;1.230647e-005;1.600088e+003;1607.433785;1.066830;507.873246;12.605430
14;800;1.292757e-005;1.705637e+003;1717.069172;1.339309;538.997094;11.513731
15;850;1.349667e-005;1.835104e+003;1843.340774;1.058709;570.613180;13.588361
16;900;1.363260e-005;1.931183e+003;1938.366955;1.072977;600.018569;17.080495
