Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.553402e-006;1.084226e+002;104.414705;0.649925;46.485163;12.005788
1;150;1.969630e-006;1.494795e+002;145.830612;0.694978;63.711369;11.561177
2;200;2.393377e-006;1.945620e+002;189.862299;0.701334;78.267211;11.070886
3;250;2.807531e-006;2.384227e+002;234.184400;0.604170;89.948381;10.512203
4;300;3.241945e-006;2.825816e+002;278.563899;0.685901;106.551419;12.854702
5;350;3.708385e-006;3.349333e+002;328.867403;0.622531;122.735408;11.361384
6;400;4.239576e-006;3.874248e+002;380.329732;0.724470;139.828158;11.230377
7;450;4.823958e-006;4.434232e+002;438.142657;0.650228;158.380516;10.600515
8;500;5.465878e-006;5.082242e+002;501.217653;0.714956;176.930159;11.164123
9;550;6.253917e-006;5.754448e+002;567.075867;0.698196;196.713712;12.968222
10;600;7.079692e-006;6.486958e+002;639.868638;0.809104;220.791019;13.126699
11;650;8.177952e-006;7.332700e+002;722.233798;0.730928;243.039538;12.137136
12;700;9.489620e-006;8.239344e+002;814.441010;0.766802;274.551101;13.850051
13;750;1.105815e-005;9.268080e+002;913.266338;0.880427;305.007921;11.395629
14;800;1.269420e-005;1.035233e+003;1022.863473;0.865445;337.964763;13.670292
15;850;1.444538e-005;1.156021e+003;1141.913844;0.859655;375.629471;14.055206
16;900;1.644881e-005;1.289134e+003;1272.251255;0.903518;406.976933;12.521882
