Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.990849e-006;2.632536e+002;263.358831;0.585234;93.292556;5.233011
1;150;8.489281e-006;3.677994e+002;367.489742;0.672130;117.741021;6.180437
2;200;9.623690e-006;4.758843e+002;476.167567;0.580916;146.688998;6.001913
3;250;1.053555e-005;6.018821e+002;602.258785;0.576597;182.512305;5.851830
4;300;1.113803e-005;6.910896e+002;691.020043;0.702726;207.166951;5.681772
5;350;1.167414e-005;7.549479e+002;754.578495;0.661519;225.929128;6.087989
6;400;1.221061e-005;8.099838e+002;809.617484;0.679727;240.697000;6.341145
7;450;1.273566e-005;8.455906e+002;845.703962;0.696308;252.448937;5.215660
8;500;1.321005e-005;8.703511e+002;870.317932;0.722860;264.349591;6.334879
9;550;1.377428e-005;9.161532e+002;915.456966;0.756323;272.316065;5.074903
10;600;1.432608e-005;9.439791e+002;943.813270;0.756277;280.593555;5.390784
11;650;1.487191e-005;9.589996e+002;958.738089;1.093819;286.926671;6.544870
12;700;1.552403e-005;9.894336e+002;989.329178;0.655985;295.397650;5.995637
13;750;1.628585e-005;1.019011e+003;1019.184019;0.796387;303.810384;7.401226
14;800;1.721872e-005;1.042096e+003;1041.683734;0.807650;308.561251;5.436253
15;850;1.804061e-005;1.065932e+003;1066.379478;0.715354;315.410937;6.593470
16;900;1.902539e-005;1.095867e+003;1095.221498;0.753417;325.192608;6.241048
