Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.234338e-005;1.221266e+002;122.225850;0.554659;53.486531;4.322514
1;150;1.542818e-005;1.637461e+002;163.838525;0.579638;63.084252;4.747477
2;200;1.826538e-005;2.047621e+002;204.666116;0.483661;74.221626;4.958030
3;250;2.102227e-005;2.459896e+002;246.057616;0.507561;84.912416;3.924011
4;300;2.383984e-005;2.903247e+002;289.676940;0.499079;97.273123;4.234265
5;350;2.648609e-005;3.359137e+002;335.540069;0.504344;108.946165;5.534840
6;400;2.940589e-005;3.808089e+002;380.841240;0.545028;123.512270;4.137010
7;450;3.211724e-005;4.261178e+002;426.006085;0.548513;135.917802;4.928461
8;500;3.508930e-005;4.807039e+002;480.947532;0.503073;151.410722;4.259411
9;550;3.796138e-005;5.385543e+002;537.708211;0.505639;165.776820;4.980927
10;600;4.088235e-005;5.930784e+002;592.853866;0.619801;181.610835;4.396111
11;650;4.373951e-005;6.372976e+002;637.484034;0.632767;194.222141;4.658952
12;700;4.702717e-005;6.809738e+002;680.975457;0.599535;207.292226;5.912112
13;750;5.088618e-005;7.235112e+002;723.227977;0.612986;218.474064;4.230335
14;800;5.534424e-005;7.623672e+002;763.348930;0.641343;231.034778;4.644340
15;850;6.072799e-005;8.150018e+002;815.345581;0.701002;244.969678;4.662876
16;900;6.677761e-005;8.625689e+002;862.725362;0.590525;258.175960;5.462568
