Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.385337e-006;1.201262e+002;118.730521;0.784411;48.463005;10.824435
1;150;3.006935e-006;1.653006e+002;162.459952;0.762928;75.067915;14.476052
2;200;3.589591e-006;2.100303e+002;209.109958;0.770011;91.320848;15.395830
3;250;4.178086e-006;2.575945e+002;257.018399;0.731949;105.165059;10.459116
4;300;4.767439e-006;3.082275e+002;306.515992;0.760720;120.145108;15.158981
5;350;5.386732e-006;3.579745e+002;356.973144;0.848659;140.528896;13.926004
6;400;6.073444e-006;4.084523e+002;408.693709;1.170800;163.244496;27.409828
7;450;6.795358e-006;4.603064e+002;459.817156;1.342257;190.298124;28.627022
8;500;7.386791e-006;5.191953e+002;518.805644;1.084149;207.266661;37.044956
9;550;8.120986e-006;5.775131e+002;575.841032;1.071431;219.592867;24.108582
10;600;8.910711e-006;6.430193e+002;641.803746;1.024383;243.720466;22.746661
11;650;9.770223e-006;7.181564e+002;715.383132;1.032842;252.956507;36.937121
12;700;1.069943e-005;7.907128e+002;790.059231;0.754275;270.958269;12.198152
13;750;1.172953e-005;8.673835e+002;868.543056;0.965075;301.137120;22.160146
14;800;1.276512e-005;9.536031e+002;952.871054;0.925945;316.371016;13.193470
15;850;1.378384e-005;1.039941e+003;1040.125434;0.921208;344.401911;13.372037
16;900;1.478858e-005;1.129696e+003;1128.743542;1.084330;372.150325;18.682606
