Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.587785e-006;7.873917e+001;78.435779;0.703211;-180.681351;10.833051
1;150;5.918254e-006;1.084071e+002;107.814258;0.710805;57.734565;10.778442
2;200;7.244511e-006;1.394840e+002;138.891258;0.667684;78.743817;14.423439
3;250;8.553861e-006;1.734237e+002;173.455539;0.643981;81.482823;9.495776
4;300;9.851446e-006;2.054910e+002;204.877055;0.683585;95.538562;8.357180
5;350;1.129431e-005;2.414525e+002;241.639959;0.597016;106.349265;9.797298
6;400;1.270264e-005;2.782276e+002;278.439790;0.637883;118.990530;11.815608
7;450;1.416828e-005;3.173164e+002;317.148283;0.714295;136.795515;12.303646
8;500;1.582166e-005;3.566608e+002;356.460806;0.696435;146.120598;11.396493
9;550;1.738988e-005;3.983413e+002;398.418535;0.621442;155.363372;7.961217
10;600;1.904413e-005;4.472908e+002;447.217205;0.661450;171.050909;8.957944
11;650;2.091884e-005;4.981229e+002;498.072768;0.715811;188.280519;9.452685
12;700;2.279129e-005;5.516047e+002;551.935293;0.752025;207.207872;8.374565
13;750;2.460894e-005;5.967455e+002;597.025896;0.723500;219.877770;9.544862
14;800;2.657495e-005;6.481031e+002;648.342233;0.752384;237.434981;11.040141
15;850;2.860838e-005;6.972426e+002;696.957354;0.688577;256.291186;8.967223
16;900;3.030227e-005;7.547999e+002;754.127703;0.707800;272.023864;7.989023
