Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.657259e-006;1.048845e+002;101.526459;0.366140;53.807284;1.911357
1;150;3.376832e-006;1.462197e+002;143.020709;0.371316;63.219507;1.963303
2;200;4.064453e-006;1.873208e+002;184.778875;0.382080;77.599326;1.801175
3;250;4.741964e-006;2.274666e+002;225.161868;0.385725;94.159904;1.645847
4;300;5.435134e-006;2.689805e+002;267.095170;0.422115;110.445756;1.850916
5;350;6.139026e-006;3.110456e+002;309.254257;0.400410;126.971605;1.765039
6;400;6.858014e-006;3.556689e+002;354.420218;0.388750;145.062624;1.747583
7;450;7.596075e-006;4.020107e+002;401.003602;0.424747;163.530214;1.730597
8;500;8.411442e-006;4.487518e+002;448.274070;0.415275;182.086295;1.537106
9;550;9.271009e-006;4.983562e+002;498.050129;0.438911;201.636243;1.569854
10;600;1.018617e-005;5.503308e+002;549.971148;0.382407;221.947443;1.907127
11;650;1.119104e-005;6.032170e+002;603.241460;0.464299;241.451040;1.702119
12;700;1.227693e-005;6.597434e+002;660.448844;0.429637;263.154415;1.685640
13;750;1.345024e-005;7.212709e+002;722.375046;0.426788;284.760509;1.848598
14;800;1.471798e-005;7.859518e+002;787.752334;0.455670;308.127007;1.926472
15;850;1.613037e-005;8.535956e+002;855.739100;0.484022;331.364746;1.932566
16;900;1.760955e-005;9.221012e+002;923.511646;0.514578;355.599383;1.847544
