Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.409075e-05,1140.4582199888325,1140.4582199888325,437.22613065326635,3.433541781292144,0.4545935835172708,0.4545935835172708
1,-850.0,-2.373412e-05,1067.5842322724732,1067.5842322724732,415.31658291457296,3.5316932193273987,0.42564497613493585,0.42564497613493585
2,-800.0,-2.255045e-05,1005.3364600781684,1005.3364600781684,394.89447236180905,3.4590789908515442,0.46934764576346966,0.46934764576346966
3,-750.0,-2.141491e-05,954.0756404243436,954.0756404243436,378.1708542713568,2.986473924079386,0.7456444395483595,0.7456444395483595
4,-700.0,-2.025916e-05,906.1551848129534,906.1551848129534,360.8040201005025,2.526339410598024,0.4649939880313917,0.4649939880313917
5,-650.0,-1.922498e-05,842.0309369067556,842.0309369067556,339.05527638190955,2.734301600234483,0.57427510310179,0.57427510310179
6,-600.0,-1.804038e-05,777.1906108319372,777.1906108319372,314.25125628140705,3.1211967288233997,0.4003159212686406,0.4003159212686406
7,-550.0,-1.679338e-05,719.3119731993298,719.3119731993298,294.2713567839196,3.072389114426066,0.3984487656162114,0.3984487656162114
8,-500.0,-1.560162e-05,660.8192607481851,660.8192607481851,271.75879396984925,3.1231444214572943,0.39216404934664767,0.39216404934664767
9,-450.0,-1.456702e-05,610.233585706309,610.233585706309,254.23115577889448,2.698475574361517,0.4279391730536161,0.4279391730536161
10,-400.0,-1.32878e-05,559.5242523729756,559.5242523729756,232.56281407035175,2.570481042625836,0.37700434101373026,0.37700434101373026
11,-350.0,-1.22571e-05,497.50501842546026,497.50501842546026,208.04020100502512,2.715811550422654,0.4058773465808731,0.4058773465808731
12,-300.0,-1.110856e-05,438.280361809045,438.280361809045,184.20100502512562,2.929208406742655,0.3805602081514579,0.3805602081514579
13,-250.0,-1.049984e-05,378.39685538805116,378.39685538805116,160.12060301507537,2.9725741900130975,0.3801774637030516,0.3801774637030516
14,-200.0,-8.97726e-06,315.2585505304298,315.2585505304298,135.03517587939697,3.1447306824318004,0.3714355801061846,0.3714355801061846
15,-150.0,-7.468052e-06,253.99952652149622,253.99952652149622,109.54773869346734,3.0523562667887916,0.392199567311085,0.392199567311085
16,-100.0,-5.908418e-06,189.76067895030698,189.76067895030698,81.28643216080403,2.9746701069873405,0.34612866478445475,0.34612866478445475
