Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.890299e-006;2.993650e+002;303.756047;0.420081;91.904435;1.715653
1;150;4.856592e-006;4.077873e+002;412.579485;0.488482;128.856300;1.827598
2;200;5.740313e-006;5.082710e+002;514.470086;0.449673;164.561830;2.144534
3;250;6.554652e-006;6.073511e+002;614.095799;0.477389;198.210257;1.906649
4;300;7.336687e-006;7.064327e+002;713.595426;0.493388;231.519219;1.910071
5;350;8.094546e-006;8.077371e+002;814.863549;0.472128;264.828018;1.959327
6;400;8.790338e-006;9.127833e+002;920.624116;0.506939;299.623543;1.850567
7;450;9.491212e-006;1.008232e+003;1016.955020;0.560294;330.983170;2.031849
8;500;1.007911e-005;1.105334e+003;1114.289028;0.578280;360.729721;1.787934
9;550;1.074831e-005;1.215264e+003;1224.820289;0.565488;392.238264;1.806073
10;600;1.140831e-005;1.331883e+003;1341.261107;0.676139;426.187618;2.132117
11;650;1.200939e-005;1.441673e+003;1451.653204;0.694233;457.919703;1.801417
12;700;1.259079e-005;1.545380e+003;1555.823803;0.659481;486.480074;1.885450
13;750;1.313687e-005;1.674383e+003;1685.267352;0.685798;520.479559;1.868339
14;800;1.373934e-005;1.794507e+003;1805.853144;0.710850;554.422888;1.766562
15;850;1.422178e-005;1.896739e+003;1907.512725;0.728156;581.697212;2.006175
16;900;1.478446e-005;2.016229e+003;2027.973418;0.737464;613.832946;1.985799
