Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.187152e-006;1.072715e+002;123.454586;0.931018;83.223936;16.877125
1;150;1.479188e-006;1.408595e+002;155.062366;1.087085;98.269409;15.274632
2;200;1.752879e-006;1.875423e+002;204.017351;0.980276;112.934691;16.574723
3;250;2.010785e-006;2.283291e+002;244.952565;0.943205;127.804543;15.231817
4;300;2.264352e-006;2.690301e+002;288.409764;0.977698;141.940226;15.410908
5;350;2.519368e-006;3.096704e+002;328.175962;1.011031;162.378572;15.050264
6;400;2.784177e-006;3.536094e+002;370.613096;0.944384;173.131032;19.097392
7;450;3.048211e-006;4.011612e+002;418.865429;1.030257;188.178334;22.794472
8;500;3.326208e-006;4.450215e+002;462.853589;1.199380;204.510335;16.375947
9;550;3.637819e-006;4.934171e+002;508.947368;1.057078;218.577200;16.861336
10;600;3.971891e-006;5.453671e+002;563.744894;1.017968;235.159724;16.070351
11;650;4.353563e-006;5.964558e+002;613.325283;1.029981;250.270274;17.911608
12;700;4.818221e-006;6.509632e+002;664.812659;1.041539;266.437414;15.358247
13;750;5.385793e-006;7.081210e+002;724.786038;1.128315;290.603825;17.994534
14;800;6.090136e-006;7.543997e+002;774.089439;1.062300;303.033519;18.320203
15;850;6.957585e-006;8.098024e+002;828.262786;1.011815;325.788030;15.807566
16;900;7.978378e-006;8.788985e+002;895.765216;0.954034;345.437678;16.694487
