Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.276393e-006;8.993771e+001;87.110227;0.706606;33.131102;9.594402
1;150;2.953317e-006;1.253403e+002;120.536257;0.636223;38.733703;11.119296
2;200;3.570603e-006;1.581103e+002;154.120916;0.654530;65.267018;10.430755
3;250;4.234575e-006;1.959321e+002;192.034823;0.884668;81.489260;12.369299
4;300;4.908296e-006;2.379042e+002;231.357420;0.678760;93.799435;11.600097
5;350;5.645309e-006;2.794930e+002;273.525823;0.726379;112.425842;12.211771
6;400;6.433987e-006;3.249470e+002;317.293108;0.643973;125.233855;12.367736
7;450;7.317601e-006;3.706340e+002;364.577053;0.751914;138.037022;10.823631
8;500;8.279892e-006;4.296085e+002;421.074855;0.703873;154.714261;12.420063
9;550;9.288142e-006;4.908917e+002;481.872912;0.689680;176.364362;10.419759
10;600;1.047370e-005;5.516849e+002;541.993018;0.732802;198.410449;12.976953
11;650;1.178789e-005;6.209080e+002;611.074420;0.803328;221.140804;10.453007
12;700;1.328984e-005;6.967374e+002;686.124471;0.809230;246.595696;10.775247
13;750;1.502042e-005;7.777217e+002;766.070004;0.826774;270.019976;11.255142
14;800;1.672145e-005;8.622722e+002;850.268731;0.808985;299.248637;15.654607
15;850;1.851041e-005;9.589446e+002;944.269046;0.800447;325.590403;11.265649
16;900;2.066770e-005;1.061342e+003;1048.292386;0.841595;358.401412;11.690353
