Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.802163e-006;1.752020e+002;177.546418;0.390923;64.713493;1.718545
1;150;6.224609e-006;2.396304e+002;242.767806;0.531960;90.348292;1.936090
2;200;7.488326e-006;3.025923e+002;306.602882;0.427703;114.091414;1.609020
3;250;8.698287e-006;3.657942e+002;369.278965;0.452904;138.640979;1.871349
4;300;9.772450e-006;4.290547e+002;433.318303;0.415360;162.944229;1.826581
5;350;1.079482e-005;4.897030e+002;494.806130;0.459288;186.470101;1.751641
6;400;1.188917e-005;5.491848e+002;555.093067;0.483356;210.088406;1.771268
7;450;1.300090e-005;6.046079e+002;612.031166;0.522718;232.627407;1.618781
8;500;1.404565e-005;6.339945e+002;641.155267;0.459391;238.079259;2.105362
9;550;1.510756e-005;6.901485e+002;697.482372;0.452670;258.750921;1.683083
10;600;1.616295e-005;7.481542e+002;756.064790;0.464073;279.321582;1.773110
11;650;1.719244e-005;8.070103e+002;815.068622;0.474789;299.460692;1.714677
12;700;1.815473e-005;8.685309e+002;877.713057;0.468331;320.789383;1.837061
13;750;1.918590e-005;9.298393e+002;938.305172;0.502268;342.729841;1.667314
14;800;2.032355e-005;9.863821e+002;995.574556;0.606894;364.438714;1.762531
15;850;2.150310e-005;1.047835e+003;1057.810198;0.501374;384.584388;1.856563
16;900;2.263628e-005;1.117989e+003;1128.022071;0.553485;405.713562;1.720260
