Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.637047e-006;6.232525e+001;63.450787;0.817034;52.166372;8.040900
1;150;6.188085e-006;8.843047e+001;89.315484;0.796024;61.004250;9.148519
2;200;7.797489e-006;1.185083e+002;118.336296;0.797304;66.566973;7.699190
3;250;9.538505e-006;1.496834e+002;150.444880;0.707060;72.408228;7.861760
4;300;1.136320e-005;1.848598e+002;184.722473;0.761429;82.567898;8.353896
5;350;1.335030e-005;2.232473e+002;223.166039;0.752524;93.075178;9.256677
6;400;1.551265e-005;2.632576e+002;263.296579;0.787647;103.440785;8.245900
7;450;1.785092e-005;3.090381e+002;309.378200;0.720142;116.778227;8.610121
8;500;2.039154e-005;3.597179e+002;359.303074;0.836467;131.936327;8.637862
9;550;2.294772e-005;4.110792e+002;410.877748;0.829428;145.042903;8.380573
10;600;2.585675e-005;4.674276e+002;467.496162;0.730022;160.170959;7.183703
11;650;2.861958e-005;5.234705e+002;523.700828;0.729042;173.859606;8.372365
12;700;3.169995e-005;5.924229e+002;592.350671;0.768751;193.174896;10.265379
13;750;3.469025e-005;6.666043e+002;666.932621;0.918054;212.199652;8.334508
14;800;3.793835e-005;7.508722e+002;750.252220;0.816704;233.470496;10.081054
15;850;4.112992e-005;8.347330e+002;834.554660;0.809060;256.007564;7.752622
16;900;4.419879e-005;9.196900e+002;919.473097;0.786457;278.599581;8.794137
