Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;8.685654e-006;1.928612e+002;222.174144;0.741608;82.767712;8.789603
1;150;1.086280e-005;2.772785e+002;303.387079;0.612928;100.846495;8.892536
2;200;1.265540e-005;3.578802e+002;385.260970;0.753410;118.532082;9.100934
3;250;1.424119e-005;4.506936e+002;479.417191;0.736272;141.879994;8.207896
4;300;1.561426e-005;5.438571e+002;575.218483;0.729195;171.771344;9.441480
5;350;1.672610e-005;6.325643e+002;662.840304;0.851180;193.684220;10.056478
6;400;1.769753e-005;6.930979e+002;725.503793;0.656102;210.446638;9.086945
7;450;1.865873e-005;7.362168e+002;768.599903;0.773878;220.992093;9.830269
8;500;1.960501e-005;7.839299e+002;813.975376;0.797500;234.022593;9.696893
9;550;2.055995e-005;8.260732e+002;856.852580;0.873809;245.781775;9.848915
10;600;2.166859e-005;8.485424e+002;879.449629;0.793050;250.002841;9.198373
11;650;2.273512e-005;8.766174e+002;910.610754;0.804184;258.276885;10.601201
12;700;2.395623e-005;9.019929e+002;937.480168;0.946919;269.488392;11.056027
13;750;2.528540e-005;9.203585e+002;959.235087;0.806301;272.483018;8.923482
14;800;2.671744e-005;9.569080e+002;996.728920;0.829516;282.629322;9.628098
15;850;2.851016e-005;9.718832e+002;1010.515206;0.919485;289.147425;9.550497
16;900;3.044848e-005;1.016233e+003;1050.602760;0.844890;295.583307;7.345456
