Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.047511e-006;1.315212e+002;131.456042;0.367089;57.694898;3.299513
1;150;8.877963e-006;1.814269e+002;181.635455;0.380128;72.225399;3.276982
2;200;1.058037e-005;2.289441e+002;228.805273;0.338860;89.739567;3.027504
3;250;1.218790e-005;2.734805e+002;273.504256;0.348056;105.737055;2.972267
4;300;1.378384e-005;3.116894e+002;311.467176;0.364647;122.971708;3.635866
5;350;1.529679e-005;3.614018e+002;361.518294;0.351991;136.146782;3.093659
6;400;1.688483e-005;4.119845e+002;411.948376;0.361676;153.613040;2.576745
7;450;1.849418e-005;4.600126e+002;459.985385;0.358397;170.528728;2.809343
8;500;2.016094e-005;5.094732e+002;509.493042;0.403979;188.364741;3.575632
9;550;2.164791e-005;5.561872e+002;556.252464;0.412187;204.317902;3.057915
10;600;2.329656e-005;6.059326e+002;605.856359;0.402041;219.271099;2.903153
11;650;2.494302e-005;6.578243e+002;658.269620;0.446198;236.025913;3.299548
12;700;2.667285e-005;7.202815e+002;719.984488;0.376552;256.726238;2.700436
13;750;2.815711e-005;7.805348e+002;780.694346;0.418678;275.813345;3.048791
14;800;3.008675e-005;8.281780e+002;828.040746;0.479221;291.788555;3.227904
15;850;3.174534e-005;8.957771e+002;895.660686;0.654115;311.106915;3.075464
16;900;3.358511e-005;9.664655e+002;966.441492;0.405157;333.399398;3.639411
