time (14.10.2025);set voltage (V);real voltage (V);serial capacitance;1/serial capacitance^2;parallel capacitance;LCR frequency (Hz);r;delta r;x;delta x;sample current
11:00:19;-25;-25.03526;7.001059390009375e-11;2.040198746610206e+20;6.296293303941284e-11;2000.0;380282.55;5.331732832766472;-1136649.0;13.30225544785545;-2.20508e-06
11:00:40;-50;-50.06877;6.972363883965566e-11;2.0570266143392154e+20;6.386610630272026e-11;2000.0;345646.55;8.89676205144321;-1141327.0;19.546099355114308;-3.231701e-06
11:01:02;-75;-75.09644;6.933901174909919e-11;2.079910775007776e+20;6.4310570721078e-11;2000.0;320913.5;6.645487190567747;-1147658.0;11.738824472663351;-4.0293e-06
11:01:24;-100;-100.0731;6.895262977634106e-11;2.1032860012731977e+20;6.456102392884858e-11;2000.0;300999.5;8.698131983362865;-1154089.0;15.114562514343575;-4.736932e-06
11:01:45;-125;-125.0294;6.856081178472503e-11;2.1273948212777373e+20;6.468364254071433e-11;2000.0;284167.45;6.744803555330578;-1160684.5;11.324199750975783;-5.370077e-06
11:02:06;-150;-150.0103;6.819071345103934e-11;2.150549936034407e+20;6.473292649787195e-11;2000.0;269712.7;9.492918413217296;-1166984.0;12.696456198483101;-5.987878e-06
11:02:28;-175;-175.0452;6.78250517853204e-11;2.173800738466759e+20;6.472389762193172e-11;2000.0;256820.3;9.30459563871531;-1173275.5;11.821061712046003;-6.557405e-06
11:02:50;-200;-200.0736;6.748042453976529e-11;2.1960609405674537e+20;6.467694196354297e-11;2000.0;245519.8;14.251771819672108;-1179267.5;14.1222342424986;-7.119498e-06
11:03:13;-225;-225.084;6.715710142322866e-11;2.2172574027266513e+20;6.461049260434586e-11;2000.0;235249.0;7.371566997592844;-1184945.0;14.99166435056495;-7.665208e-06
11:03:33;-250;-250.0665;6.683952841773737e-11;2.2383770574629575e+20;6.451624984254777e-11;2000.0;225929.45;7.800793228896661;-1190575.0;8.5;-8.186824e-06
11:03:53;-275;-275.0389;6.654794882381057e-11;2.2580349104800603e+20;6.441917548885613e-11;2000.0;217376.5;7.385966422886039;-1195791.5;11.074181685343618;-8.69897e-06
11:04:14;-300;-300.0182;6.625575763672047e-11;2.277994918523186e+20;6.430074499852026e-11;2000.0;209427.3;9.138407957625878;-1201065.0;9.526279441628825;-9.216125e-06
11:04:35;-325;-325.0509;6.598849397576531e-11;2.2964847534411547e+20;6.418408719831514e-11;2000.0;202197.35;11.023446602583059;-1205929.5;11.884338433417318;-9.729791e-06
11:04:56;-350;-350.0508;6.570145553901813e-11;2.3165944849321764e+20;6.404539787580375e-11;2000.0;194764.1;9.05425314424111;-1211198.0;11.193748255164577;-1.020641e-05
11:05:17;-375;-375.0805;6.545211886866364e-11;2.334278011693221e+20;6.391661762935856e-11;2000.0;188445.0;11.60129303138232;-1215812.0;8.41427358718505;-1.072081e-05
11:05:37;-400;-400.0583;6.521679787145186e-11;2.3511538986464942e+20;6.378956080624281e-11;2000.0;182517.25;8.098418055398227;-1220199.0;9.896969233053117;-1.123696e-05
11:05:57;-425;-425.0319;6.498817798730957e-11;2.367725097038007e+20;6.365836051118879e-11;2000.0;176979.95;9.919293069569022;-1224491.5;11.429676285879665;-1.173499e-05
11:06:17;-450;-449.9855;6.476268381080661e-11;2.3842419454627896e+20;6.352272340162088e-11;2000.0;171674.05;8.029157801413545;-1228755.0;6.652067347825035;-1.222862e-05
11:06:37;-475;-475.0188;6.455542430919743e-11;2.3995760576409934e+20;6.339614728590633e-11;2000.0;166693.85;13.115310709243607;-1232700.0;13.693063937629153;-1.273536e-05
11:06:58;-500;-500.0487;6.434553269973394e-11;2.4152561616177516e+20;6.325959768144487e-11;2000.0;162035.6;11.464815742086744;-1236721.0;14.298601330200096;-1.324825e-05
11:07:19;-525;-525.08;6.4151271817162e-11;2.4299059159636892e+20;6.313293200872902e-11;2000.0;157544.5;9.447618747599842;-1240466.0;16.9617216107328;-1.376922e-05
11:07:40;-550;-550.0623;6.39550448342064e-11;2.4448396741185615e+20;6.299865043458102e-11;2000.0;153309.2;11.505781155575665;-1244272.0;11.282730166054668;-1.42688e-05
11:08:00;-575;-575.0184;6.377128121275681e-11;2.458950098021688e+20;6.287158010162322e-11;2000.0;149274.95;11.781229774518449;-1247857.5;10.697546447667335;-1.478298e-05
11:08:21;-600;-599.9955;6.359024743764847e-11;2.472970696636235e+20;6.274371637500497e-11;2000.0;145357.0;10.441982570374266;-1251410.0;12.980754985747168;-1.532005e-05
11:08:42;-625;-625.0234;6.34115523342796e-11;2.4869281031560013e+20;6.261350262241086e-11;2000.0;141678.1;13.736975649683592;-1254936.5;16.40541069281717;-1.583629e-05
11:09:02;-650;-650.0487;6.324401022200297e-11;2.5001219878516143e+20;6.24919555021693e-11;2000.0;138033.15;8.201608074030363;-1258261.0;17.14497010787712;-1.637778e-05
11:09:23;-675;-675.0597;6.30661034647815e-11;2.5142473558628296e+20;6.235804396816621e-11;2000.0;134456.8;7.962286103877452;-1261810.5;8.410558839934478;-1.689551e-05
11:09:44;-700;-700.0435;6.290669430228717e-11;2.527005994265271e+20;6.223830994694278e-11;2000.0;131092.4;10.928494864344312;-1265008.0;10.922453936730518;-1.745143e-05
11:10:04;-725;-725.0126;6.273995091806623e-11;2.540455843988411e+20;6.211116182229399e-11;2000.0;127618.5;6.9898140175544015;-1268370.0;11.510864433221338;-1.797375e-05
11:10:24;-750;-749.9849;6.257915755770564e-11;2.553527711400021e+20;6.198689685151636e-11;2000.0;124298.8;12.713890041997375;-1271629.0;10.86047881080756;-1.853669e-05
11:10:46;-775;-775.0041;6.241867218915677e-11;2.5666754009345445e+20;6.186232357923683e-11;2000.0;120902.7;15.601618505783302;-1274898.5;13.120118139712003;-1.908528e-05
11:11:06;-800;-800.0081;6.225306585043118e-11;2.5803493648366115e+20;6.17315934946056e-11;2000.0;117487.4;14.400069444276992;-1278290.0;14.212670403551895;-1.962587e-05
11:11:27;-825;-825.0347;6.210330840247288e-11;2.592809005551591e+20;6.161372300572098e-11;2000.0;114222.3;11.048099384056968;-1281372.5;12.183492931011203;-2.018557e-05
11:11:48;-850;-850.0134;6.195053184403485e-11;2.605613056208751e+20;6.149212782335731e-11;2000.0;110907.15;9.929570735938187;-1284532.5;9.404121436902013;-2.079239e-05
11:12:09;-875;-874.979;6.18000888790458e-11;2.61831443863617e+20;6.137174166336129e-11;2000.0;107575.85;10.95177497029591;-1287659.5;10.282874111842467;-2.13547e-05
11:12:28;-900;-899.9448;6.16528585436801e-11;2.630834721191082e+20;6.125399288076593e-11;2000.0;104155.7;13.384898206561006;-1290734.5;9.630031152597585;-2.193676e-05
