time,voltage,current
0.2694094181060791,7.023191e-06,-8.329041e-11
0.4409205913543701,2.31617e-06,-7.211064e-11
1.3287227153778076,-4.999151,-2.596745e-05
1.505424976348877,-9.99963,-2.351799e-05
1.7636363506317139,-9.99965,-1.50379e-08
2.014024257659912,-14.99985,-2.625919e-05
2.2715206146240234,-14.99988,-2.111666e-08
2.5214202404022217,-19.99965,-2.627611e-05
3.4732649326324463,-19.99967,-6.467547e-09
3.726522207260132,-24.98747,-2.618369e-05
3.909421920776367,-29.98758,-2.388156e-05
4.160421371459961,-30.00533,-7.985605e-08
4.410415887832642,-35.00137,-2.659722e-05
5.394175052642822,-35.01761,-7.28482e-08
5.644008636474609,-39.99876,-2.635352e-05
5.9019248485565186,-40.01601,-6.914973e-08
6.151925563812256,-44.99452,-2.644064e-05
6.410414695739746,-45.01264,-7.229715e-08
7.307928085327148,-49.9914,-2.640349e-05
7.484882354736328,-55.00818,-2.346908e-05
7.743545055389404,-55.02847,-7.115938e-08
7.993236064910889,-60.00896,-2.628841e-05
8.251415491104126,-60.02571,-9.361901e-08
8.501416206359863,-65.00513,-2.618664e-05
9.408183097839355,-65.02368,-5.104089e-08
9.658279657363892,-70.00491,-2.607398e-05
9.91681456565857,-70.02219,-9.377842e-08
10.166660785675049,-74.99875,-2.605002e-05
10.419387102127075,-75.01694,-7.886392e-08
11.347842454910278,-80.01013,-2.609854e-05
11.528408765792847,-85.00313,-2.294515e-05
11.778218984603882,-85.02345,-8.289889e-08
12.028464317321777,-89.99629,-2.574502e-05
12.287830829620361,-90.01647,-8.066647e-08
12.540512561798096,-94.99255,-2.568259e-05
13.536714315414429,-100.0072,-9.443996e-08
13.706568956375122,-100.0088,-1.451939e-07
13.928942918777466,-100.008,-1.106132e-07
14.145409345626831,-100.0077,-1.247784e-07
14.358542680740356,-100.0075,-1.001628e-07
15.250068664550781,-100.0051,-1.086459e-07
15.476980686187744,-100.0083,-9.677896e-08
15.699544668197632,-100.0075,-1.012539e-07
15.91550087928772,-100.007,-1.116331e-07
16.129077196121216,-100.007,-1.030968e-07
16.342453479766846,-100.0082,-8.476871e-08
16.555413961410522,-100.0068,-1.027545e-07
17.315494298934937,-100.0068,-9.956465e-08
17.535406827926636,-100.007,-1.043878e-07
17.75213384628296,-100.0066,-9.55587e-08
17.96540641784668,-100.0071,-9.497726e-08
18.17888593673706,-100.0059,-9.100207e-08
18.3915114402771,-100.0086,-1.038997e-07
19.290305852890015,-100.0065,-1.007315e-07
19.502405405044556,-100.008,-9.651603e-08
19.714083671569824,-100.0065,-9.185769e-08
19.925208568572998,-100.0074,-1.039881e-07
