Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.321354e-05,1313.5553607111112,1313.5553607111112,396.13759999999996,2.4825973671992587,0.5566929285511737,0.5566929285511737
1,-800.0,-2.066365e-05,1249.6486108444449,1249.6486108444449,375.9727999999999,2.4818065622972574,0.5089138174633521,0.5089138174633521
2,-700.0,-1.871995e-05,1184.515804088889,1184.515804088889,355.37919999999997,2.487507800542146,0.5076395838132423,0.5076395838132423
3,-600.0,-1.69972e-05,1107.235970488889,1107.235970488889,331.2064,2.596384573736296,0.6003183279763485,0.6003183279763485
4,-550.0,-1.627202e-05,1057.4750638222226,1057.4750638222226,316.08,2.7402756472720227,0.4848238872055687,0.4848238872055687
5,-500.0,-1.553869e-05,1010.0561571555559,1010.0561571555559,300.952,2.8269113631892315,0.5346095214415845,0.5346095214415845
6,-450.0,-1.492637e-05,959.7804647111112,959.7804647111112,284.9384,2.8344416539068984,0.547760402516574,0.547760402516574
7,-400.0,-1.421456e-05,910.8197443555557,910.8197443555557,268.5104,2.619580197520112,0.4689179260225394,0.4689179260225394
8,-350.0,-1.35286e-05,828.6176757333336,828.6176757333336,243.27360000000002,2.727538228073074,0.5473125391221361,0.5473125391221361
9,-300.0,-1.272941e-05,720.6832096000003,720.6832096000003,209.87920000000005,2.758473999361886,0.4833887222396477,0.4833887222396477
10,-250.0,-1.169529e-05,603.9005813333337,603.9005813333337,174.52160000000003,2.585987036317082,0.43631128628482624,0.43631128628482624
11,-200.0,-1.05234e-05,485.9498588444447,485.9498588444447,141.2352000000001,2.655625589614863,0.47797923101323075,0.47797923101323075
12,-150.0,-9.387918e-06,392.5149333333336,392.5149333333336,113.74320000000007,2.3837271111527105,0.35040716532582544,0.35040716532582544
13,-100.0,-7.601285e-06,290.3285717333335,290.3285717333335,84.70000000000003,2.3768547450219453,0.3738358510362535,0.3738358510362535
