time (12.01.2026);set voltage (V);real voltage (V);serial capacitance;1/serial capacitance^2;parallel capacitance;LCR frequency (Hz);r;delta r;x;delta x;sample current
10:09:26;-25;-25.03809;6.64827332355702e-11;2.2624670778703004e+20;6.571476170552805e-11;2000.0;129396.45;207.24724937861055;-1196964.5;128.18438867506447;-1.111989e-07
10:09:46;-50;-50.06113;6.434287932290485e-11;2.4154553667805256e+20;6.393439306751885e-11;2000.0;98857.835;672.3220128879835;-1236772.0;745.1156286107546;-0.0001688781
10:10:06;-75;-75.09963;6.300219307005134e-11;2.519350925582518e+20;6.27524531627833e-11;2000.0;79682.525;117.98942259266289;-1263090.5;175.21483242008938;-2.099562e-07
10:10:25;-100;-100.0642;6.190149861611581e-11;2.6097425917704067e+20;6.175333863398822e-11;2000.0;62968.625000000015;103.44755673165999;-1285550.0;156.56627989449066;-0.0001748149
10:10:46;-125;-125.034;6.126091686129649e-11;2.6646060843705585e+20;6.114984105557181e-11;2000.0;55362.88499999999;59.47969370928196;-1298992.5;137.4097431043374;-2.74251e-07
10:11:05;-150;-149.9997;6.062791391290093e-11;2.7205377056888072e+20;6.054913056495031e-11;2000.0;47345.72500000001;76.30132006557942;-1312555.0;182.1599571804956;-0.0001794151
10:11:24;-175;-175.0482;6.094334344054995e-11;2.692448759226375e+20;6.088302323578465e-11;2000.0;41100.50499999999;17.221320325399013;-1305761.5;35.26524493038436;-3.312425e-07
10:11:44;-200;-200.0634;6.037639065930388e-11;2.7432520088375355e+20;6.033662477441692e-11;2000.0;33836.68500000001;271.84982520456026;-1318023.0;234.79363279271436;-0.0001831512
10:12:04;-225;-225.0899;5.975949122912438e-11;2.800181726894143e+20;5.973259878232867e-11;2000.0;28254.829999999994;43.653820050483496;-1331629.0;45.50769165756488;-3.643569e-07
10:12:24;-250;-250.0531;5.932620462819312e-11;2.8412331241948548e+20;5.931221819671543e-11;2000.0;20597.995;301.45227727411503;-1341354.5;121.3475895928716;-0.0001832796
10:12:44;-275;-275.0416;5.91782099665784e-11;2.8554617775711227e+20;5.916805921706646e-11;2000.0;17613.014999999996;40.64212917343286;-1344709.0;42.99941860072064;-3.969518e-07
10:13:03;-300;-300.0044;5.915419124697375e-11;2.8577810877745005e+20;5.914576079936869e-11;2000.0;16060.835000000001;223.58163869993882;-1345255.0;41.692325432865935;-0.0001871372
10:13:22;-325;-325.0487;5.91566318199997e-11;2.857545290726922e+20;5.914748157718725e-11;2000.0;16731.5;31.56127057011484;-1345199.5;32.54592908491014;-4.064098e-07
10:13:42;-350;-350.0481;5.915146507919521e-11;2.8580445121965274e+20;5.914374998198642e-11;2000.0;15365.295000000002;25.74559717213799;-1345317.0;21.738215198125165;-0.0001884726
10:14:02;-375;-375.0908;5.915986424018841e-11;2.857233033933795e+20;5.915101405571996e-11;2000.0;16453.489999999998;13.902355735629909;-1345126.0;14.70374102057024;-4.15501e-07
10:14:21;-400;-400.0577;5.91580610778793e-11;2.8574072158910677e+20;5.915023857058384e-11;2000.0;15469.310000000001;248.835501074505;-1345167.0;39.9380770693833;-0.0001887994
10:14:40;-425;-425.0464;5.915676374860303e-11;2.8575325452177048e+20;5.914804352329665e-11;2000.0;16333.505;18.82946690031347;-1345196.5;25.271278163163807;-4.219072e-07
10:15:00;-450;-449.9846;5.91453540999837e-11;2.8586351368750865e+20;5.913729760080857e-11;2000.0;15704.060000000001;192.02407640710052;-1345456.0;29.74390693906905;-0.0001891702
10:15:19;-475;-475.033;5.915263026532014e-11;2.8579319180144437e+20;5.914378810542813e-11;2000.0;16449.045000000002;46.58679130129047;-1345290.5;40.524529608620995;-4.341034e-07
10:15:39;-500;-500.0474;5.914065082493178e-11;2.85908983197066e+20;5.91326279294783e-11;2000.0;15673.140000000003;210.71958480407082;-1345563.0;36.87207615526959;-0.0001898211
10:15:59;-525;-525.0944;5.915878672754288e-11;2.8573371176357505e+20;5.915009169932379e-11;2000.0;16309.05;46.54404285190537;-1345150.5;51.363776146229746;-4.358884e-07
10:16:18;-550;-550.0609;5.914970639462067e-11;2.8582144698794207e+20;5.914201311531017e-11;2000.0;15344.235;219.5575451077689;-1345357.0;44.53706321705552;-0.0001903097
10:16:37;-575;-575.0334;5.914832150412143e-11;2.858348315111312e+20;5.913944622769278e-11;2000.0;16481.625;46.456848190013865;-1345388.5;49.01670633569742;-4.434914e-07
10:16:57;-600;-599.9936;5.915577429842105e-11;2.8576281372296793e+20;5.914806385099736e-11;2000.0;15358.984999999997;267.8153797184732;-1345219.0;43.294918870463306;-0.0001905495
10:17:16;-625;-625.0361;5.91170578307315e-11;2.8613723525319714e+20;5.910776457528992e-11;2000.0;16878.700000000004;46.52372136878139;-1346100.0;66.2872536767062;-4.483626e-07
10:17:36;-650;-650.0491;5.91053561908646e-11;2.862505449949833e+20;5.909669067276253e-11;2000.0;16303.430000000002;257.8803924399837;-1346366.5;64.10255455128134;-0.0001916055
10:17:55;-675;-675.0757;5.918296323292016e-11;2.8550031244530926e+20;5.917486830582247e-11;2000.0;15726.470000000001;85.88619857113248;-1344601.0;69.1914011998601;-4.562887e-07
10:18:15;-700;-700.0405;5.918996248700032e-11;2.8543279521795283e+20;5.918305968736205e-11;2000.0;14519.644999999995;172.97717370725545;-1344442.0;99.30156091421725;-0.0001915953
10:18:34;-725;-725.0173;5.920321718178947e-11;2.8530500145101754e+20;5.919563505194403e-11;2000.0;15212.324999999997;136.88060488524295;-1344141.0;131.8501042851313;-4.600103e-07
10:18:54;-750;-749.9813;5.916569228471935e-11;2.8566701651303537e+20;5.915833723641936e-11;2000.0;14997.02;355.0958222508397;-1344993.5;62.479096504350956;-0.0001918221
10:19:14;-775;-775.0151;5.90772297451556e-11;2.865231754830116e+20;5.906691372738289e-11;2000.0;17801.389999999996;64.51501604277877;-1347007.5;88.58294136006096;-4.654395e-07
