time,voltage,current
0.25527310371398926,-0.1569606,4.09656e-06
0.42949485778808594,0.0005845858,2.608777e-06
0.5992655754089355,0.0005837628,1.472823e-06
0.7753183841705322,0.0005590306,1.437857e-06
0.9449727535247803,0.0005573796,1.433846e-06
1.1213479042053223,0.0005623277,1.433561e-06
2.02744460105896,5.304508e-05,1.436414e-06
2.196873426437378,5.485862e-05,1.436645e-06
2.3653202056884766,5.708492e-05,1.436687e-06
2.5358943939208984,5.551873e-05,1.436875e-06
2.710557699203491,5.601317e-05,1.436561e-06
2.880173921585083,5.436441e-05,1.436426e-06
4.2753236293792725,5.58483e-05,1.437584e-06
4.4513514041900635,5.576556e-05,1.437062e-06
4.62135124206543,5.71674e-05,1.436974e-06
4.796351194381714,5.708527e-05,1.436776e-06
4.966351747512817,5.683806e-05,1.436069e-06
5.1424241065979,5.90641e-05,1.436428e-06
6.119597673416138,-5.001124,-2.413056e-05
6.371353387832642,-5.001235,-6.699078e-06
6.5403242111206055,-5.001151,-3.697998e-06
6.717175722122192,-5.001128,-2.508041e-06
6.886651039123535,-5.001121,-1.844933e-06
7.210325002670288,-10.00206,-2.711629e-05
8.086718082427979,-10.002,-1.9017e-06
8.30246639251709,-10.00199,-1.380231e-06
8.513427495956421,-10.00198,-1.026435e-06
8.804422855377197,-10.00207,-6.904497e-07
9.015322923660278,-10.00207,-5.144642e-07
9.904554605484009,-10.00197,-3.696584e-07
10.123454093933105,-10.00197,-1.550792e-08
10.343955278396606,-10.00194,-7.502313e-09
10.564579486846924,-10.00195,-4.004114e-09
10.779932498931885,-10.00196,-2.857693e-09
10.990328788757324,-10.00198,-2.095383e-09
11.201358079910278,-10.00195,-1.962803e-09
12.062352895736694,-10.00196,-1.277182e-09
12.28135895729065,-10.00196,-1.303662e-09
12.494734525680542,-10.00195,-1.218605e-09
12.705330610275269,-10.00198,-1.039495e-09
12.917382001876831,-10.00195,-9.831077e-10
13.128328561782837,-10.00194,-8.383582e-10
14.010511875152588,-10.00196,-9.050199e-10
14.228955268859863,-10.00195,-5.798852e-10
14.442383766174316,-10.00194,-4.469763e-10
14.653533935546875,-10.00195,-5.078617e-10
14.864559412002563,-10.00196,-3.556894e-10
15.075332880020142,-10.00193,-4.825749e-10
15.921218872070312,-10.00193,-4.961881e-10
16.14463520050049,-10.00195,-2.027326e-10
16.365238189697266,-10.00195,-3.744993e-10
16.580334424972534,-10.00195,-2.817682e-10
16.798332452774048,-10.00196,-2.165933e-10
17.009334564208984,-10.00195,-3.763144e-10
17.8603355884552,-10.00195,-1.272861e-10
22.302392721176147,-10.00196,3.096062e-10
22.473766565322876,-10.00195,4.343356e-10
22.648497581481934,-10.00194,2.524393e-10
22.819769859313965,-10.00196,3.154217e-10
22.99728798866272,-10.00195,3.25362e-10
23.168742179870605,-10.00195,4.851518e-10
24.155341863632202,-15.00208,-2.794256e-05
24.325021266937256,-15.00205,-1.063839e-05
24.570342302322388,-15.00213,-4.106095e-06
24.73992156982422,-15.00209,-2.730907e-06
24.909143924713135,-15.00209,-2.01301e-06
25.91519784927368,-20.00004,-2.723116e-05
26.15789532661438,-20.00009,-1.783417e-06
26.366620540618896,-20.00009,-1.321369e-06
26.65669560432434,-19.98753,-7.441641e-07
26.86772656440735,-20.00024,-7.137879e-07
27.078771114349365,-20.00018,-5.084178e-07
27.974849939346313,-20.00008,-3.550567e-07
28.185345888137817,-20.00007,-1.484832e-08
28.406394243240356,-20.00007,-7.731122e-09
28.627097845077515,-20.00009,-4.852228e-09
28.842572927474976,-20.00009,-3.437005e-09
29.053673028945923,-20.00008,-2.913745e-09
29.954649448394775,-20.00008,-2.508626e-09
30.166649341583252,-20.0001,-1.835666e-09
30.387394905090332,-20.00009,-1.867555e-09
30.608096599578857,-20.00009,-1.728543e-09
30.823571920394897,-20.00007,-1.681844e-09
31.03447961807251,-20.00005,-1.583176e-09
31.893900871276855,-20.00006,-1.319708e-09
32.11500406265259,-20.00008,-1.345573e-09
32.33493137359619,-20.00009,-1.120799e-09
32.55060625076294,-20.00006,-1.106569e-09
32.76137924194336,-20.0001,-1.034049e-09
32.97272729873657,-20.00003,-1.109826e-09
33.18355393409729,-20.00008,-1.108054e-09
34.01075720787048,-20.00005,-1.106735e-09
34.22912836074829,-20.00005,-8.72763e-10
34.442829608917236,-20.00005,-7.405547e-10
34.653828859329224,-20.00007,-7.815171e-10
