Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.156496e-06,1576.6712824888893,1576.6712824888893,486.3704,3.4623316622155444,0.6727259673170948,0.6727259673170948
1,-800.0,-1.019396e-06,1559.9603445333335,1559.9603445333335,480.0464,3.438668339950479,0.6361135136938988,0.6361135136938988
2,-700.0,-9.567634e-07,1541.6699331555556,1541.6699331555556,472.088,3.4985496210406906,0.6334775124876332,0.6334775124876332
3,-600.0,-8.881307e-07,1524.1909411555557,1524.1909411555557,464.144,3.464573150074521,0.6513066191086324,0.6513066191086324
4,-500.0,-8.615723e-07,1500.5445216000005,1500.5445216000005,453.6568000000001,3.4975252004556343,0.6459572683863265,0.6459572683863265
5,-400.0,-8.16491e-07,1479.4796967111113,1479.4796967111113,440.91839999999996,3.4661185419976985,0.6333100045686317,0.6333100045686317
6,-300.0,-7.8685e-07,1460.5784135111112,1460.5784135111112,426.23600000000005,3.4574460511999363,0.6435549042905984,0.6435549042905984
7,-200.0,-7.337251e-07,1433.5223932444444,1433.5223932444444,400.8464,3.485064416894783,0.6283079125539659,0.6283079125539659
8,-150.0,-7.312058e-07,1412.6093998222223,1412.6093998222223,379.84,3.4790388336641507,0.6499390580918193,0.6499390580918193
9,-140.0,-7.235699e-07,1409.855056711111,1409.855056711111,374.8064,3.462757222994773,0.5967468981201332,0.5967468981201332
10,-130.0,-7.069168e-07,1410.1884668444445,1410.1884668444445,369.7967999999999,3.4748622631368926,0.615888290217894,0.615888290217894
11,-120.0,-7.210243e-07,1404.8623128888894,1404.8623128888894,362.912,3.4955333551742584,0.5936936307223789,0.5936936307223789
12,-110.0,-7.159961e-07,1398.1182375111111,1398.1182375111111,354.67440000000005,3.4801869964545533,0.6016829337516558,0.6016829337516558
13,-100.0,-6.999413e-07,1388.8129877333338,1388.8129877333338,345.40319999999997,3.481253491335174,0.6367455205479807,0.6367455205479807
14,-90.0,-6.99374e-07,1376.3554474666669,1376.3554474666669,334.6032,3.430660230490142,0.6001480154452551,0.6001480154452551
15,-80.0,-7.009806e-07,1361.134428088889,1361.134428088889,322.98319999999995,3.476435828447518,0.6700676460790512,0.6700676460790512
16,-70.0,-6.829003e-07,1341.6146645333336,1341.6146645333336,309.25519999999995,3.519130323777927,0.5963405855572153,0.5963405855572153
17,-60.0,-6.922564e-07,1312.5144785777782,1312.5144785777782,290.6736,3.520480549181523,0.5758002962205551,0.5758002962205551
18,-50.0,-6.706564e-07,1261.1253169777783,1261.1253169777783,263.3864,3.518039905062176,0.5989617974211047,0.5989617974211047
19,-40.0,-6.52895e-07,1154.2264764444446,1154.2264764444446,225.39600000000002,3.550462918105119,0.543394452198696,0.543394452198696
20,-30.0,-6.288432e-07,974.7485813333338,974.7485813333338,177.99120000000005,3.55244657540562,0.6221884529947497,0.6221884529947497
21,-20.0,-5.108747e-07,723.9067363555561,723.9067363555561,128.25040000000007,3.5428463017616467,0.5334174506331788,0.5334174506331788
22,-10.0,-4.088862e-07,428.0547360000003,428.0547360000003,76.11520000000004,3.5357600591040623,0.4716787179955447,0.4716787179955447
