Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.260033e-07,2905.014506666666,2905.014506666666,819.4000000000001,3.0681732531118757,0.8036256720637956,0.8036256720637956
1,-800.0,0.0001049609,2879.699306666666,2879.699306666666,799.96,3.2134699832631597,0.90491903018999,0.90491903018999
2,-700.0,-9.009082e-08,2961.198382222222,2961.198382222222,798.88,2.8106711908741437,4.277733883822126,4.277733883822126
3,-600.0,0.0001049611,3001.0990044444434,3001.0990044444434,784.72,2.7171210163119257,1.0185680678285614,1.0185680678285614
4,-500.0,-7.459555e-08,2990.2821866666663,2990.2821866666663,753.56,2.797654493797736,1.273638511980553,1.273638511980553
5,-400.0,0.0001049615,3003.489475555556,3003.489475555556,715.52,2.812703554225119,1.059567785089754,1.059567785089754
6,-300.0,-6.819835e-08,2991.231039999999,2991.231039999999,654.68,2.8397711957910348,0.9641525920724436,0.9641525920724436
7,-250.0,5.574956e-05,2983.892711111111,2983.892711111111,612.36,2.8966824361331827,1.8210305653667698,1.8210305653667698
8,-200.0,-6.689893e-08,2740.9171377777775,2740.9171377777775,526.72,2.9998068991351365,3.510240563380238,3.510240563380238
9,-150.0,8.352837e-05,2335.9345777777776,2335.9345777777776,442.48,2.298745766448615,1.9780593350048985,1.9780593350048985
10,-100.0,-4.082372e-08,1662.1062755555554,1662.1062755555554,318.16,2.1961777795766384,0.7339019749258093,0.7339019749258093
11,-50.0,0.0001049045,880.6734044444445,880.6734044444445,170.16,2.295969404450512,0.5196537801267338,0.5196537801267338
