Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049851,1232.3285583472918,1232.3285583472918,347.9396984924623,2.071556992423518,1.7553232646478272,1.7553232646478272
1,-800.0,-1.020474e-07,1211.5828207705194,1211.5828207705194,341.74874371859295,1.9208617190160022,1.5565540728935625,1.5565540728935625
2,-700.0,0.0001049612,1195.7377643774425,1195.7377643774425,337.2462311557789,1.7558904503011927,1.314373607966321,1.314373607966321
3,-600.0,-1.208153e-08,1187.833371300949,1187.833371300949,333.70854271356785,1.5918137039496667,1.341883646223652,1.341883646223652
4,-500.0,0.0001049615,1180.685596873255,1180.685596873255,330.25125628140705,1.4731921678418685,1.219151127113447,1.219151127113447
5,-400.0,-1.62202e-09,1166.7675801228363,1166.7675801228363,324.62311557788945,1.3323399281078012,1.1873792731443036,1.1873792731443036
6,-300.0,0.0001049621,1152.0624276940257,1152.0624276940257,316.1005025125628,1.259119053414288,0.9754486657548296,0.9754486657548296
7,-200.0,-2.198528e-08,1146.8191982132887,1146.8191982132887,305.52763819095475,1.1321342686512887,0.9055960015786731,0.9055960015786731
8,-125.0,0.0001049635,1131.0586532663315,1131.0586532663315,285.58793969849245,1.1086724470561724,0.7687592265421006,0.7687592265421006
9,-100.0,-2.440964e-08,1128.6256705750975,1128.6256705750975,274.3718592964824,1.0457041002718628,0.8698727555520802,0.8698727555520802
10,-75.0,-9.264105e-08,1093.8696862088218,1093.8696862088218,252.46231155778895,1.0563156132955356,0.816501505795084,0.816501505795084
11,-50.0,8.086571e-08,1057.2201630374088,1057.2201630374088,224.56281407035175,0.9492586831284442,0.8191088882293094,0.8191088882293094
12,-25.0,-2.736443e-08,952.298934673367,952.298934673367,171.85929648241205,1.0058580579730398,0.8017541281813853,0.8017541281813853
