Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.618928e-06,1211.353031111111,1211.353031111111,365.16,3.9636200936660893,0.6405109560343235,0.6405109560343235
1,-800.0,-1.122806e-06,1193.865013333333,1193.865013333333,359.48,3.926741312250316,0.6499915174831136,0.6499915174831136
2,-700.0,-1.026783e-06,1175.9932088888888,1175.9932088888888,353.04,3.9939086706052507,0.5927767876696922,0.5927767876696922
3,-600.0,-1.114629e-06,1163.8901155555554,1163.8901155555554,348.32,4.121470066150285,0.6043279003984484,0.6043279003984484
4,-500.0,-1.060366e-06,1148.309528888889,1148.309528888889,341.08,4.11250486284376,0.7678812491524956,0.7678812491524956
5,-400.0,-1.006041e-06,1133.6441599999996,1133.6441599999996,333.48,4.009443075762241,0.8211893345629829,0.8211893345629829
6,-300.0,-9.331716e-07,1157.5702933333332,1157.5702933333332,333.12,3.1350698025190233,0.8709115482068244,0.8709115482068244
7,-200.0,-8.733538e-07,1148.3829688888886,1148.3829688888886,318.92,2.9755178489022382,0.8247804924948257,0.8247804924948257
8,-140.0,-1.018052e-06,1113.8313777777776,1113.8313777777776,296.36,3.274098839356647,0.6080565763150699,0.6080565763150699
9,-120.0,-8.371458e-07,1102.8374933333334,1102.8374933333334,286.2,3.2702654326522183,0.6911532484189022,0.6911532484189022
10,-100.0,-8.315196e-07,1090.703342222222,1090.703342222222,272.12,3.2888364185003667,0.6183265777887982,0.6183265777887982
11,-80.0,-8.252037e-07,1061.3877155555556,1061.3877155555556,248.4,3.319923686464889,0.6757548336490147,0.6757548336490147
12,-60.0,-7.730849e-07,976.0682666666669,976.0682666666669,205.28,3.6006666049497,0.5920032432343596,0.5920032432343596
13,-40.0,-7.296301e-07,782.9952177777777,782.9952177777777,145.68,3.5981398417776447,0.6303949238374297,0.6303949238374297
14,-20.0,-5.72405e-07,455.75176888888893,455.75176888888893,80.36,3.279689318318331,0.5149841908253117,0.5149841908253117
