Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049851,2257.476395309883,2257.476395309883,698.4924623115578,2.11473930046244,1.0566994652898583,1.0566994652898583
1,-800.0,-6.592386e-07,2245.981998883306,2245.981998883306,688.2412060301508,2.0586454708858604,1.1569617116057518,1.1569617116057518
2,-700.0,7.331561e-05,2242.948824120603,2242.948824120603,678.7537688442211,2.0019696873895305,1.0450268066574264,1.0450268066574264
3,-600.0,-5.532239e-07,2235.739729759911,2235.739729759911,665.608040201005,2.035609640680043,1.118737265176187,1.118737265176187
4,-500.0,9.559134e-05,2225.680473478504,2225.680473478504,648.8040201005025,1.9399121634488883,0.9716661384209329,0.9716661384209329
5,-400.0,-5.017926e-07,2213.6393612506986,2213.6393612506986,625.286432160804,1.9670113548445818,1.065410937973631,1.065410937973631
6,-300.0,0.0001049614,2200.705804578448,2200.705804578448,593.2060301507538,1.987426888752254,1.0237236400575123,1.0237236400575123
7,-250.0,-4.809372e-07,2173.3454651032944,2173.3454651032944,564.9849246231156,2.075243522709524,1.0977144061713127,1.0977144061713127
8,-200.0,-3.112179e-07,2155.5772998324956,2155.5772998324956,531.8592964824121,2.151880500327624,0.9968307295610018,0.9968307295610018
9,-150.0,-4.474427e-07,2128.811667225014,2128.811667225014,479.5577889447236,2.13195914129167,0.992583164694418,0.992583164694418
10,-100.0,3.966958e-05,1819.7813422668896,1819.7813422668896,360.964824120603,2.12362418273269,1.0210123801122115,1.0210123801122115
11,-50.0,-2.961162e-07,1027.7982624232272,1027.7982624232272,200.24120603015075,2.1402910406561055,0.868669778947895,0.868669778947895
