Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-9.85511e-07,2752.443462044445,2752.443462044445,863.2088000000003,3.3923191412030858,0.8239246552458044,0.8239246552458044
1,-800.0,-7.452013e-07,2741.3261703111116,2741.3261703111116,851.3640000000003,3.439909897654334,0.8338155044399698,0.8338155044399698
2,-700.0,-7.346347e-07,2731.8307111111117,2731.8307111111117,838.5528000000003,3.4053213271489975,0.7957813877861678,0.7957813877861678
3,-600.0,-6.947866e-07,2723.2091335111113,2723.2091335111113,822.8864000000003,3.4154181095051603,0.8619689840649242,0.8619689840649242
4,-500.0,-6.773782e-07,2713.961137777778,2713.961137777778,803.2784000000001,3.4166441322328245,0.8068611015641308,0.8068611015641308
5,-400.0,-6.578862e-07,2708.641780622222,2708.641780622222,777.3352000000002,3.4131346723322458,0.8698575614892348,0.8698575614892348
6,-300.0,-6.357585e-07,2699.271820444445,2699.271820444445,737.6680000000001,3.4305684664588365,0.9165751824875024,0.9165751824875024
7,-200.0,1.405972e-05,2680.697894044445,2680.697894044445,663.5064000000001,3.4040043139082794,0.8646460423149357,0.8646460423149357
8,-175.0,-6.28651e-07,2665.918147555556,2665.918147555556,630.6928,3.432213838513555,0.9383009866563712,0.9383009866563712
9,-150.0,-5.932745e-07,2638.0123167999996,2638.0123167999996,585.5464000000001,3.40451651313043,0.905012297665665,0.905012297665665
10,-125.0,-6.067844e-07,2521.1375747555558,2521.1375747555558,519.5416,3.4028718630192945,0.8870814533430854,0.8870814533430854
11,-100.0,-5.723109e-07,2224.7777877333333,2224.7777877333333,434.96640000000014,3.449242486730481,0.8218567028334804,0.8218567028334804
12,-75.0,-5.196477e-07,1780.4158126222226,1780.4158126222226,342.94399999999996,3.405380595196844,0.7576734052007382,0.7576734052007382
13,-50.0,-4.501006e-07,1286.8590976000005,1286.8590976000005,244.5264,3.4370258358450947,0.5966535270292816,0.5966535270292816
