Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.331413e-07,1338.8349941333336,1338.8349941333336,452.68,4.353978988179791,0.5672530664213996,0.5672530664213996
1,-850.0,-1.719982e-07,1328.4061852444447,1328.4061852444447,448.2392,4.387516891428778,0.5943929809717482,0.5943929809717482
2,-800.0,-1.630871e-07,1322.0862339555556,1322.0862339555556,444.7184,4.367748158820969,0.5251673513081332,0.5251673513081332
3,-750.0,-1.417639e-07,1314.8101863111112,1314.8101863111112,441.1576,4.378663474215015,0.535033073237459,0.535033073237459
4,-700.0,-1.187371e-07,1306.7283427555556,1306.7283427555556,436.4632,4.38423357038422,0.5164786350613935,0.5164786350613935
5,-650.0,-1.400517e-07,1303.3748949333333,1303.3748949333333,433.68320000000006,4.348345863050812,0.6446432761396026,0.6446432761396026
6,-600.0,-1.268093e-07,1300.5663349333333,1300.5663349333333,430.62880000000007,4.253717605608848,0.6927275622213382,0.6927275622213382
7,-550.0,-1.157529e-07,1325.9760960000003,1325.9760960000003,434.01840000000004,3.8743134066997396,0.5253763514385463,0.5253763514385463
8,-500.0,-1.237187e-07,1311.7656238222223,1311.7656238222223,427.37440000000004,3.951486073973927,0.5978587320432142,0.5978587320432142
9,-450.0,-1.286422e-07,1311.1503118222224,1311.1503118222224,423.20240000000007,3.9212414986312254,0.6185044971229232,0.6185044971229232
10,-400.0,-1.417205e-07,1277.0820032000001,1277.0820032000001,410.4264,4.27810975405416,0.8581603305124758,0.8581603305124758
11,-350.0,-1.209777e-07,1263.468245688889,1263.468245688889,401.54240000000004,4.465976480405581,0.5358247381236518,0.5358247381236518
12,-300.0,-1.257333e-07,1258.6892992000003,1258.6892992000003,394.2744,4.424246673773967,0.5232913859320822,0.5232913859320822
13,-250.0,1.583669e-08,1253.9934144000001,1253.9934144000001,384.2792,4.415706235075981,0.5279353381011757,0.5279353381011757
14,-200.0,-5.82188e-09,1259.2849333333336,1259.2849333333336,374.6736,4.303043164913771,0.5442022273342144,0.5442022273342144
15,-180.0,-1.065667e-07,1256.5601994666667,1256.5601994666667,367.8264,4.255789446149276,0.5156670397825334,0.5156670397825334
16,-160.0,-1.137625e-07,1256.0612704000002,1256.0612704000002,360.9592,4.275044344700481,0.47974893220517056,0.47974893220517056
17,-140.0,-1.143105e-07,1253.5239843555557,1253.5239843555557,352.5536,4.336753333865678,0.5329321921295427,0.5329321921295427
18,-120.0,-9.95471e-08,1249.6651555555557,1249.6651555555557,342.152,4.326046605845876,0.5403984790669941,0.5403984790669941
19,-100.0,-1.083469e-07,1242.9218368000002,1242.9218368000002,328.7824,4.364351181225759,0.5164238481247742,0.5164238481247742
20,-80.0,-8.965299e-08,1228.1678478222225,1228.1678478222225,310.908,4.382046396418623,0.5067139006844787,0.5067139006844787
21,-60.0,-9.728696e-08,1208.9969248000004,1208.9969248000004,286.72720000000004,4.129564707133187,1.3110968669062988,1.3110968669062988
22,-40.0,-8.626905e-08,1164.7571320888894,1164.7571320888894,242.87040000000002,4.154893834715639,0.5092515002217277,0.5092515002217277
23,-20.0,-6.503265e-09,1046.6101824000004,1046.6101824000004,166.97520000000003,4.140107837650825,0.46234583900937276,0.46234583900937276
