Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-5.836834e-07,1466.932634666667,1466.932634666667,449.3912,2.90311976237059,0.6113375189208654,0.6113375189208654
1,-800.0,-5.195092e-07,1461.9644010666668,1461.9644010666668,445.684,2.7292909810750814,0.6283748196752634,0.6283748196752634
2,-700.0,-4.903958e-07,1441.0869063111115,1441.0869063111115,438.0832000000001,2.7380143099987677,0.6524928312578475,0.6524928312578475
3,-600.0,-4.660332e-07,1425.5346976,1425.5346976,431.17199999999997,2.8025653029243682,0.5998962430863523,0.5998962430863523
4,-500.0,-4.508811e-07,1415.674725688889,1415.674725688889,424.04,2.7458640434058528,0.6679596268288092,0.6679596268288092
5,-400.0,-4.327997e-07,1402.1265208888892,1402.1265208888892,414.41360000000003,2.6854834922892423,0.5990936177329225,0.5990936177329225
6,-300.0,-4.104988e-07,1381.0639623111115,1381.0639623111115,399.94239999999996,2.7001359947607217,0.5836787735732744,0.5836787735732744
7,-200.0,-3.857253e-07,1363.506248888889,1363.506248888889,379.236,2.7332286381213913,0.6414060321023491,0.6414060321023491
8,-190.0,-3.868183e-07,1359.9851498666667,1359.9851498666667,375.4103999999999,2.7780659765303555,0.6416625399504626,0.6416625399504626
9,-180.0,-3.951961e-07,1357.2665745777779,1357.2665745777779,372.2368,2.7686734532882737,0.6752183534946306,0.6752183534946306
10,-170.0,-3.770057e-07,1363.4209176888894,1363.4209176888894,370.8496,2.6754110104144586,0.6555570912386505,0.6555570912386505
11,-160.0,-3.834492e-07,1362.1631509333338,1362.1631509333338,367.4688,2.723751779978002,0.6972220681065114,0.6972220681065114
12,-150.0,-3.697871e-07,1354.4660231111113,1354.4660231111113,362.3064,2.7342691324541115,0.5930402727920584,0.5930402727920584
13,-140.0,-3.789102e-07,1345.2646901333335,1345.2646901333335,356.35839999999996,2.7836200587165076,0.6665432572299572,0.6665432572299572
14,-130.0,-3.698287e-07,1346.1396341333334,1346.1396341333334,352.268,2.727394064051292,0.5951188555440011,0.5951188555440011
15,-120.0,-3.623247e-07,1342.4614990222224,1342.4614990222224,346.24800000000005,2.7577441051718123,0.6488633358816923,0.6488633358816923
16,-110.0,-3.662868e-07,1334.9801653333334,1334.9801653333334,339.116,2.7533035748190056,0.6405461113858387,0.6405461113858387
17,-100.0,-3.53757e-07,1332.3540387555558,1332.3540387555558,332.0096,2.7614794436870564,0.6100600740349424,0.6100600740349424
18,-90.0,-3.55649e-07,1325.3291612444445,1325.3291612444445,322.8976,2.7846929832998666,0.6408831631868008,0.6408831631868008
19,-80.0,-3.59578e-07,1310.5914232888892,1310.5914232888892,311.13439999999997,2.9355523604524634,0.6453819435466103,0.6453819435466103
20,-70.0,-3.34241e-07,1305.257581155556,1305.257581155556,299.508,2.9118114713459273,0.6135943048538829,0.6135943048538829
21,-60.0,-3.35839e-07,1302.5359992888891,1302.5359992888891,286.2816,2.762773260906557,0.5578968176244775,0.5578968176244775
22,-50.0,-3.367583e-07,1270.6011836444447,1270.6011836444447,265.66720000000004,2.9584876038114776,0.7035763987400376,0.7035763987400376
23,-40.0,-3.264555e-07,1228.4799640888893,1228.4799640888893,240.27520000000004,3.131631260254386,0.6305966766943203,0.6305966766943203
24,-30.0,-3.223608e-07,1135.7272369777781,1135.7272369777781,201.00880000000004,3.0664004276184755,0.5919518077681668,0.5919518077681668
25,-20.0,-2.265073e-07,913.1268999111119,913.1268999111119,144.06560000000007,3.0679381962452,0.5653886440560336,0.5653886440560336
