Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-6.779366e-07,2772.218616888889,2772.218616888889,831.1944000000003,3.7505141798339876,0.6158348227748082,0.6158348227748082
1,-800.0,-5.64717e-07,2774.364812444445,2774.364812444445,815.8504000000003,3.777303368682708,0.6065660212879694,0.6065660212879694
2,-700.0,-5.482221e-07,2771.838592,2771.838592,795.7704000000001,3.807058199129028,0.6359163270785864,0.6359163270785864
3,-600.0,-5.456831e-07,2785.531657244445,2785.531657244445,775.5432000000002,3.7584729678887707,0.6920029109062493,0.6920029109062493
4,-500.0,-5.16906e-07,2790.598979555556,2790.598979555556,745.5024000000001,3.7863580311363347,0.6867631627031822,0.6867631627031822
5,-400.0,2.215719e-05,2789.8337518222224,2789.8337518222224,700.6336,3.7867073268839446,0.6774797336141679,0.6774797336141679
6,-300.0,-4.342835e-07,2777.636178488889,2777.636178488889,626.0864,3.7942546118019354,0.6782926770918888,0.6782926770918888
7,-250.0,-4.656322e-07,2643.8819950222223,2643.8819950222223,559.3704,3.7980079870387162,0.6992658537921574,0.6992658537921574
8,-200.0,-4.363849e-07,2281.3168846222225,2281.3168846222225,476.2264,3.777406582642073,0.727886152174034,0.727886152174034
9,-150.0,-3.887064e-07,1788.1177738666668,1788.1177738666668,382.0488,3.7772399586294054,0.5427676189675263,0.5427676189675263
10,-100.0,-3.171598e-07,1266.1388234666672,1266.1388234666672,276.8152,3.7903796137297094,0.4975370730320289,0.4975370730320289
11,-50.0,1.059473e-05,708.2315761777782,708.2315761777782,158.15200000000007,3.760973318456702,0.38211347482170815,0.38211347482170815
