Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.229149e-07,2825.1318755555553,2825.1318755555553,874.68,5.259260315075533,0.7110552293598588,0.7110552293598588
1,-800.0,0.0001049608,2816.0042666666664,2816.0042666666664,864.36,5.286664985287668,0.7334719626543302,0.7334719626543302
2,-700.0,-2.412133e-08,2805.2325155555563,2805.2325155555563,852.48,5.275289982082666,0.7408941624820595,0.7408941624820595
3,-600.0,0.0001049609,2801.3319644444446,2801.3319644444446,839.4,5.230523572215899,0.7415651858063457,0.7415651858063457
4,-500.0,-1.205031e-08,2782.046737777778,2782.046737777778,817.6800000000002,5.269939625301317,0.6610515259796375,0.6610515259796375
5,-400.0,0.0001049615,2771.6478400000005,2771.6478400000005,792.16,5.2413471974717005,0.7178793302498697,0.7178793302498697
6,-300.0,-8.396691e-09,2777.057262222223,2777.057262222223,758.28,5.256328808513588,0.5877040234675968,0.5877040234675968
7,-200.0,0.0001049627,2791.3517688888887,2791.3517688888887,697.8,5.315602800793384,0.7650797730955836,0.7650797730955836
8,-125.0,-2.210678e-08,2773.3652977777783,2773.3652977777783,599.44,5.300877337121647,0.8904168911245979,0.8904168911245979
9,-100.0,-1.217472e-07,2731.0244266666664,2731.0244266666664,543.84,5.2370736527610955,1.1351482102351251,1.1351482102351251
10,-75.0,4.72631e-08,2498.7960888888883,2498.7960888888883,453.28,5.223657107836129,0.7280346717018377,0.7280346717018377
11,-50.0,-2.244904e-08,1854.2101155555556,1854.2101155555556,321.0,5.189763423804762,0.5722802110854421,0.5722802110854421
12,-25.0,6.799544e-08,1043.8218133333332,1043.8218133333332,176.0,5.165164469791837,0.5014298786470586,0.5014298786470586
