Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-9.62317e-07,3085.989031111111,3085.989031111111,865.0,1.3189245712668174,0.8757789017782972,0.8757789017782972
1,-800.0,1.798555e-05,3093.132177777778,3093.132177777778,852.48,1.4077148104834023,0.9780473673600897,0.9780473673600897
2,-700.0,-7.720907e-07,3089.966524444445,3089.966524444445,833.24,1.4569416809633786,0.8461714247125066,0.8461714247125066
3,-600.0,4.729459e-05,3092.4340088888894,3092.4340088888894,809.88,1.4305949897477475,0.8682618959737873,0.8682618959737873
4,-500.0,-7.103648e-07,3102.817866666667,3102.817866666667,779.8,1.3365752254674383,0.928247629030099,0.928247629030099
5,-400.0,7.715355e-05,3094.751039999999,3094.751039999999,730.92,1.3502684506752312,0.8849092952387803,0.8849092952387803
6,-350.0,-6.718077e-07,3087.494844444444,3087.494844444444,695.48,1.3892994059979198,0.8638792211877743,0.8638792211877743
7,-300.0,-6.255039e-07,2975.0715555555553,2975.0715555555553,635.8,1.386571132748998,0.9712525587096307,0.9712525587096307
8,-250.0,-6.16273e-07,2679.0321422222223,2679.0321422222223,558.88,1.3711513770424593,0.9206458324458907,0.9206458324458907
9,-200.0,-5.471014e-07,2220.4657777777775,2220.4657777777775,470.4,1.3106439845820024,0.6464434044833376,0.6464434044833376
10,-150.0,-4.834947e-07,1743.2446400000003,1743.2446400000003,375.28,1.2364125525082639,0.6607155297100293,0.6607155297100293
11,-100.0,3.416044e-05,1222.7626666666665,1222.7626666666665,266.84,1.33673565906735,0.5613194056862821,0.5613194056862821
