Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-9.813964e-07,2253.174186666666,2253.174186666666,716.76,2.546581499448493,0.9621736458664931,0.9621736458664931
1,-800.0,-1.009555e-06,2239.768462222222,2239.768462222222,705.08,2.4512616454228193,0.8084852325182015,0.8084852325182015
2,-700.0,-8.024728e-07,2237.9828088888885,2237.9828088888885,695.6,2.4059975575452235,0.9016954980479955,0.9016954980479955
3,-600.0,-7.580055e-07,2244.5925155555556,2244.5925155555556,685.6,2.316489670829924,0.8445001816459317,0.8445001816459317
4,-500.0,-8.711525e-07,2233.0205688888886,2233.0205688888886,667.32,2.3348161531769054,1.0631203341108741,1.0631203341108741
5,-400.0,2.958362e-05,2230.658364444445,2230.658364444445,644.48,2.2897363156184007,0.7937364721366913,0.7937364721366913
6,-300.0,-7.885253e-07,2207.171626666667,2207.171626666667,606.28,2.294388904358728,0.8281405561859722,0.8281405561859722
7,-200.0,9.363861e-05,2167.7538311111116,2167.7538311111116,536.64,2.3588560839295303,0.9655228867302935,0.9655228867302935
8,-175.0,-7.561278e-07,2152.6652622222227,2152.6652622222227,507.24,2.324951920384326,0.8892528747212464,0.8892528747212464
9,-150.0,-6.675484e-07,2076.409991111111,2076.409991111111,458.68,2.4843563490642406,0.8510890078011818,0.8510890078011818
10,-125.0,-6.521457e-07,1902.4268444444442,1902.4268444444442,398.16,2.4351033643485707,0.80766547530522,0.80766547530522
11,-100.0,-6.20772e-07,1612.8313955555554,1612.8313955555554,330.04,2.3834452084594675,0.6818532393411368,0.6818532393411368
12,-75.0,-5.799396e-07,1265.100177777778,1265.100177777778,258.96,2.5113871529692045,0.536167030691,0.536167030691
