Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-0.0001049854,1086.6582155220551,1086.6582155220551,313.04522613065325,1.9094998834861459,0.7695341695345405,0.7695341695345405
1,-800.0,-9.297576e-07,1087.6039396984927,1087.6039396984927,312.1608040201005,1.8367038795213086,0.6395616293724423,0.6395616293724423
2,-700.0,1.886426e-05,1063.7595265214966,1063.7595265214966,304.4422110552764,1.8965624556017646,0.6714681055749999,0.6714681055749999
3,-600.0,-7.291777e-07,1045.8767079843665,1045.8767079843665,298.89447236180905,1.913292972870149,0.5739339498969142,0.5739339498969142
4,-500.0,5.950689e-05,1034.797668341709,1034.797668341709,294.19095477386935,1.9546404068697958,0.5596866605877686,0.5596866605877686
5,-400.0,-6.260231e-07,1025.7895343383586,1025.7895343383586,288.04020100502515,1.9180771627598112,0.595848030878845,0.595848030878845
6,-300.0,0.0001025287,1002.0493579006145,1002.0493579006145,275.5778894472362,2.020510532879753,0.6195248912741033,0.6195248912741033
7,-200.0,-5.644052e-07,979.8390530429931,979.8390530429931,260.50251256281405,2.035479704872421,0.526612516705258,0.526612516705258
8,-125.0,9.200878e-05,973.4423405918483,973.4423405918483,243.09547738693468,1.966469662750671,0.6350819021800177,0.6350819021800177
9,-100.0,-5.223378e-07,973.6399687325518,973.6399687325518,234.89447236180905,1.9460520373434371,0.5819182383355109,0.5819182383355109
10,-75.0,-5.114073e-07,961.7860145170295,961.7860145170295,220.7035175879397,1.8433839896302382,0.6765357838766161,0.6765357838766161
11,-50.0,-4.971498e-07,917.9677051926299,917.9677051926299,190.35175879396985,1.9436486106379867,0.6087865178496796,0.6087865178496796
12,-25.0,-4.091851e-07,628.3182132886656,628.3182132886656,111.43718592964824,1.8910215025051211,0.6223765855057566,0.6223765855057566
