Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.06736e-06,3314.806844444444,3314.806844444444,914.08,2.4534641168844322,0.7343096327844317,0.7343096327844317
1,-800.0,-1.013236e-06,3317.426577777777,3317.426577777777,900.68,2.536185869653898,0.7168067767536785,0.7168067767536785
2,-700.0,-1.138959e-06,3328.9851911111105,3328.9851911111105,883.76,2.4558080413180647,0.8354370851237145,0.8354370851237145
3,-600.0,-1.092204e-06,3326.904266666667,3326.904266666667,857.24,2.516183618101032,0.7986237041310601,0.7986237041310601
4,-500.0,-1.036184e-06,3317.696551111111,3317.696551111111,819.0000000000001,2.4988821105584664,0.8697526931260424,0.8697526931260424
5,-400.0,-1.012322e-06,3287.699253333333,3287.699253333333,754.52,2.467032315241218,0.9944736899486115,0.9944736899486115
6,-350.0,-9.734672e-07,3146.1111999999994,3146.1111999999994,696.0,2.481450740550329,0.8817631137669578,0.8817631137669578
7,-300.0,-9.053235e-07,2833.6149511111107,2833.6149511111107,620.72,2.4949056143853134,0.8271659876953281,0.8271659876953281
8,-250.0,-1.0286e-06,2432.1995911111107,2432.1995911111107,542.72,2.623999877672385,0.7242573155999111,0.7242573155999111
9,-200.0,-8.117786e-07,2011.9280888888886,2011.9280888888886,457.84,2.6466541188246264,0.6147194065587969,0.6147194065587969
10,-150.0,-7.151465e-07,1576.217031111111,1576.217031111111,367.08,2.6091735222356918,0.5673074651368486,0.5673074651368486
11,-100.0,-6.266371e-07,1118.3486044444444,1118.3486044444444,264.44,2.668684227512285,0.5270140612924845,0.5270140612924845
12,-50.0,2.190534e-05,629.1619911111111,629.1619911111111,151.56,2.601126213824872,0.4282766806633304,0.4282766806633304
