time,voltage,current
0.24347329139709473,-0.1480803,3.99752e-06
1.0587174892425537,0.0005218468,4.034897e-06
1.3155951499938965,6.236832e-05,1.385473e-06
1.4921252727508545,6.080169e-05,1.386647e-06
1.6610920429229736,5.99772e-05,1.388089e-06
1.837475061416626,6.170868e-05,1.387689e-06
2.0064749717712402,6.236826e-05,1.387624e-06
2.1834723949432373,6.154375e-05,1.388008e-06
3.573215961456299,6.269777e-05,1.387662e-06
3.748422145843506,6.137913e-05,1.387434e-06
3.917003631591797,6.014237e-05,1.387811e-06
4.092242002487183,6.06371e-05,1.387812e-06
4.260892629623413,6.22861e-05,1.387697e-06
5.163295745849609,6.36054e-05,1.387709e-06
5.482524156570435,-5.001069,-2.490815e-05
5.735267639160156,-5.001178,-6.843287e-06
5.904699802398682,-5.001081,-3.752793e-06
6.08072566986084,-5.001054,-2.538852e-06
6.249470472335815,-5.001013,-1.864663e-06
7.263666391372681,-10.00183,-2.691843e-05
7.50647234916687,-10.00187,-1.751573e-06
7.715795278549194,-10.00186,-1.297023e-06
8.006470918655396,-9.991733,-7.43186e-07
8.217771768569946,-10.00201,-6.937626e-07
9.081522226333618,-10.00187,-4.939679e-07
9.302864074707031,-10.00184,-3.243113e-08
9.523292303085327,-10.00183,-1.36247e-08
9.738947868347168,-10.00183,-6.654937e-09
9.94946837425232,-10.00183,-3.993852e-09
10.161218643188477,-10.00183,-2.552466e-09
10.372174501419067,-10.00183,-1.992876e-09
11.249044418334961,-10.00183,-1.349796e-09
11.467902898788452,-10.00185,-1.219489e-09
11.681362867355347,-10.00183,-1.132535e-09
11.89257287979126,-10.00186,-6.523082e-10
12.104469060897827,-10.00183,-7.688785e-10
12.31546688079834,-10.00183,-6.546179e-10
13.138398885726929,-10.00186,-7.037052e-10
13.35746431350708,-10.00183,-6.748304e-10
13.57069182395935,-10.00182,-4.386354e-10
13.782288789749146,-10.00183,-5.804096e-10
13.993242502212524,-10.00184,-2.607259e-10
14.203466176986694,-10.00184,-1.970368e-10
15.103467464447021,-10.00182,-2.403487e-10
15.325513362884521,-10.00185,-6.809079e-11
15.546623945236206,-10.00183,-2.335426e-10
15.761465311050415,-10.00184,-2.341201e-10
15.97319769859314,-10.00184,-6.417207e-11
16.18446660041809,-10.00182,-2.618124e-11
17.04346466064453,-10.00183,-8.073624e-12
17.26691198348999,-10.00184,-9.915174e-11
21.55046510696411,-10.00186,6.2715e-10
21.72228479385376,-10.00184,6.002575e-10
21.89771294593811,-10.00185,7.432978e-10
22.069087743759155,-10.00183,4.045476e-10
22.24546194076538,-10.00187,4.741288e-10
23.0654616355896,-10.00183,6.884411e-10
23.385318994522095,-15.00195,-2.803286e-05
23.554637908935547,-15.00189,-1.066503e-05
23.80481266975403,-15.002,-4.045288e-06
23.975033044815063,-15.00194,-2.705655e-06
24.149307250976562,-15.00191,-1.982375e-06
25.106882095336914,-19.99997,-2.721687e-05
25.34888195991516,-20.00004,-1.912028e-06
25.558032512664795,-19.99999,-1.414089e-06
25.76736283302307,-20.0,-1.054181e-06
26.057137489318848,-20.00008,-7.080102e-07
26.268308401107788,-20.00007,-5.30475e-07
27.215208053588867,-19.99998,-3.141294e-08
27.43496608734131,-19.99997,-1.400457e-08
27.647459268569946,-19.99997,-7.582717e-09
27.859459400177002,-19.99998,-4.77061e-09
28.070462226867676,-19.99996,-3.497697e-09
28.282763481140137,-19.99997,-2.93497e-09
29.148223876953125,-19.99996,-1.926711e-09
29.361780643463135,-19.99998,-1.920151e-09
29.57322883605957,-19.99997,-1.832992e-09
29.78446102142334,-20.00003,-1.609626e-09
30.001458168029785,-20.0,-1.450733e-09
30.213409662246704,-19.99996,-1.403008e-09
31.108519792556763,-20.00001,-1.256779e-09
31.321099996566772,-19.99997,-9.409719e-10
31.54238271713257,-19.99998,-8.317431e-10
31.759409189224243,-20.00001,-1.163429e-09
31.979457139968872,-19.99997,-1.136989e-09
32.195456981658936,-19.99997,-8.257621e-10
33.05045819282532,-19.99994,-8.348774e-10
33.26187801361084,-19.99998,-7.95485e-10
33.48223280906677,-19.99997,-7.004458e-10
33.70145630836487,-19.99995,-6.415009e-10
33.92287755012512,-19.99995,-5.408105e-10
34.13845610618591,-19.99996,-6.815536e-10
34.35045790672302,-19.99998,-7.254014e-10
35.21724534034729,-19.99997,-4.851232e-10
39.64720392227173,-19.99996,8.83587e-11
39.81870365142822,-19.99997,1.309652e-10
39.98945331573486,-19.99995,4.071992e-11
40.161837577819824,-19.99996,-6.194457e-11
40.335453271865845,-20.00001,-5.50559e-11
41.14796161651611,-19.99997,-2.325525e-10
41.46945786476135,-25.03644,-2.813671e-05
41.64824843406677,-25.03572,-1.031697e-05
41.893298387527466,-25.03913,-4.006072e-06
42.06945204734802,-25.03807,-2.657603e-06
42.23932504653931,-25.03726,-1.964007e-06
43.25173473358154,-30.04799,-2.729816e-05
43.4954514503479,-30.05231,-1.757896e-06
43.70493459701538,-30.05268,-1.310773e-06
43.99529719352722,-30.05288,-8.35973e-07
44.20675563812256,-30.06407,-7.225985e-07
44.41827321052551,-30.06287,-5.049584e-07
45.27592086791992,-30.0567,-9.685666e-08
45.494582653045654,-30.05835,-6.301129e-08
45.70932340621948,-30.05648,-5.612469e-08
45.92102241516113,-30.05619,-4.660282e-08
46.131489753723145,-30.05755,-4.816763e-08
46.34345316886902,-30.05727,-4.744885e-08
47.237780809402466,-30.05773,-4.774638e-08
47.44865679740906,-30.05626,-5.843842e-08
47.659449100494385,-30.05633,-5.068814e-08
47.88045144081116,-30.0575,-4.783148e-08
48.102646350860596,-30.05488,-4.845614e-08
48.31817626953125,-30.05538,-4.221885e-08
49.21302080154419,-30.05651,-4.896754e-08
49.42448544502258,-30.05745,-5.645426e-08
49.645418643951416,-30.05607,-4.981664e-08
49.867493867874146,-30.05552,-4.734514e-08
50.08332848548889,-30.05558,-4.887137e-08
50.294450759887695,-30.0561,-5.065667e-08
51.15229392051697,-30.05643,-4.252506e-08
51.374926805496216,-30.05672,-5.009712e-08
51.59644865989685,-30.05566,-4.758661e-08
51.81232762336731,-30.05585,-4.746545e-08
52.023447036743164,-30.05607,-4.801285e-08
52.23536992073059,-30.05709,-3.813549e-08
52.44695329666138,-30.05627,-4.373221e-08
53.35847187042236,-30.05592,-5.686896e-08
57.62344408035278,-30.05687,-5.616333e-08
57.79483962059021,-30.05685,-4.304291e-08
57.96849846839905,-30.05619,-4.315991e-08
58.13944387435913,-30.0566,-4.255389e-08
58.317641258239746,-30.05695,-3.787514e-08
59.17344331741333,-30.05557,-3.893527e-08
59.49286484718323,-35.04316,-2.801753e-05
59.66169357299805,-35.04234,-1.067778e-05
59.90944314002991,-35.04827,-4.0728e-06
60.07866144180298,-35.04612,-2.718031e-06
60.253323554992676,-35.04408,-1.980649e-06
61.211660861968994,-40.05656,-2.734777e-05
61.45364427566528,-40.06058,-1.901347e-06
61.66322326660156,-40.06033,-1.413877e-06
61.8752965927124,-40.05749,-1.045213e-06
62.16748642921448,-40.07316,-6.671408e-07
62.378479957580566,-40.07141,-5.77801e-07
63.22898626327515,-40.06515,-1.049524e-07
63.44851350784302,-40.06463,-7.695838e-08
63.662599325180054,-40.06481,-5.683335e-08
63.873440980911255,-40.06548,-5.271121e-08
64.08541893959045,-40.06427,-5.241849e-08
64.29696130752563,-40.06508,-5.21248e-08
65.19307208061218,-40.06576,-4.902741e-08
