Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.321625e-05,1311.3343015111113,1311.3343015111113,395.6984,2.4975347727224997,0.521513724771573,0.521513724771573
1,-850.0,-2.185056e-05,1280.1162072888892,1280.1162072888892,385.49199999999996,2.5020100970713357,0.5631186573940531,0.5631186573940531
2,-800.0,-2.064009e-05,1249.1400170666668,1249.1400170666668,375.5224,2.5234566537544847,0.5710672847905738,0.5710672847905738
3,-750.0,-1.959907e-05,1219.8729845333335,1219.8729845333335,365.82079999999996,2.4818901933271214,0.5522841286103388,0.5522841286103388
4,-700.0,-1.864965e-05,1188.8274218666668,1188.8274218666668,355.41119999999995,2.4697523739480896,0.5494314198328322,0.5494314198328322
5,-650.0,-1.775063e-05,1152.9176277333336,1152.9176277333336,344.48800000000006,2.4727541468842666,0.5116749880229821,0.5116749880229821
6,-600.0,-1.699171e-05,1116.6415509333333,1116.6415509333333,332.8376,2.4870447356562684,0.4805576408798436,0.4805576408798436
7,-550.0,-1.620428e-05,1075.7062563555558,1075.7062563555558,319.78159999999997,2.4776281330954766,0.47087526053476275,0.47087526053476275
8,-500.0,-1.55186e-05,1027.8095363555558,1027.8095363555558,304.84479999999996,2.475707566763166,0.49996745248818014,0.49996745248818014
9,-450.0,-1.488344e-05,961.5874087111114,961.5874087111114,284.88800000000003,2.7424037154094143,0.5140215028230642,0.5140215028230642
10,-400.0,-1.419716e-05,901.8640238222225,901.8640238222225,266.3712,2.7078561423977066,0.43815917977794383,0.43815917977794383
11,-350.0,-1.348891e-05,831.2614456888892,831.2614456888892,243.36880000000005,2.6176347058582454,0.4599018646429684,0.4599018646429684
12,-300.0,-1.271437e-05,723.8670478222225,723.8670478222225,210.8112,2.633999774556831,0.4433001849279111,0.4433001849279111
13,-250.0,-1.171007e-05,598.200592355556,598.200592355556,173.5688000000001,2.6259204983555677,0.43446051232304234,0.43446051232304234
14,-200.0,-1.050921e-05,486.0518670222225,486.0518670222225,140.8328000000001,2.6309992299185687,0.3910332894677901,0.3910332894677901
15,-150.0,-9.406026e-06,388.7471402666668,388.7471402666668,112.86720000000008,2.429619452744721,0.39566386382948887,0.39566386382948887
16,-100.0,-7.642289e-06,286.3955381333335,286.3955381333335,84.13200000000005,2.466089401677617,0.41099877260897033,0.41099877260897033
