Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.932533e-05,1920.9744008933558,1920.9744008933558,599.5979899497487,9.356899703810686,0.6413846708406943,0.6413846708406943
1,-850.0,-1.87116e-05,1833.8865348967056,1833.8865348967056,574.5125628140704,9.304577427728866,0.6301814453013235,0.6301814453013235
2,-800.0,-1.806928e-05,1755.3021998883303,1755.3021998883303,551.1155778894472,9.313670875435335,0.6538786644818261,0.6538786644818261
3,-750.0,-1.729937e-05,1645.6446677833612,1645.6446677833612,520.9246231155779,9.304117199684308,0.6130463044637146,0.6130463044637146
4,-700.0,-1.676179e-05,1545.496638749302,1545.496638749302,492.9849246231156,8.809969814455613,1.0926293540315197,1.0926293540315197
5,-650.0,-1.598423e-05,1413.7837811278614,1413.7837811278614,457.1256281407035,9.290174828437332,0.6811693864335091,0.6811693864335091
6,-600.0,-1.529073e-05,1300.2046499162477,1300.2046499162477,426.4924623115578,9.80772549267909,0.48514407997757003,0.48514407997757003
7,-550.0,-1.45993e-05,1189.823964265773,1189.823964265773,396.8643216080402,9.793676550984003,0.4844510665821689,0.4844510665821689
8,-500.0,-1.374407e-05,1088.90118146287,1088.90118146287,367.8793969849246,9.771618397095198,0.49417249032596106,0.49417249032596106
9,-450.0,-1.277992e-05,994.644029034059,994.644029034059,337.16582914572865,9.74405188645902,0.45016135058548806,0.45016135058548806
10,-400.0,-1.187729e-05,895.5480335008376,895.5480335008376,306.8140703517588,9.778758838362663,0.48136966746901255,0.48136966746901255
11,-350.0,-1.10962e-05,805.2193947515354,805.2193947515354,278.39195979899495,9.785564733865149,0.4897833537494887,0.4897833537494887
12,-300.0,-1.004149e-05,708.3337755443885,708.3337755443885,245.3467336683417,9.768328965555026,0.4908433788000943,0.4908433788000943
13,-250.0,-9.505828e-06,606.8336884422109,606.8336884422109,210.45226130653268,9.775896129594807,0.44590857576306875,0.44590857576306875
14,-200.0,-8.214155e-06,508.3875912897822,508.3875912897822,175.95979899497488,9.804217171362561,0.42363284478636215,0.42363284478636215
15,-150.0,-6.988874e-06,408.3223048576213,408.3223048576213,140.8643216080402,9.764274607734185,0.34523343612715357,0.34523343612715357
16,-100.0,-5.562129e-06,301.5284243439419,301.5284243439419,104.40201005025126,8.335408900474414,0.40580469931410856,0.40580469931410856
